TOA5,CR1000,CR1000,23009,CR1000.Std.16,CPU:CRC_met_logger_final 091203_khaochong.CR1,47511,Metdata_5min,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,RadTot_KZ_Avg,RadTot_KZ_Std,RadTot_Li_Avg,RadTot_Li_Std,T_Air1_Avg,T_Air1_Std,T_Air2_Avg,T_Air2_Std,RH_Avg,RH_Std,WS_WVc(1),WS_WVc(2),WS_WVc(3),u_Avg,v_Avg,Prec_Tot,Resis1_Avg,Resis1_Std,Asp_Fan_Avg,BattV_Avg,Tbox_Avg,Batstat_Avg
TS,RN,W/m2,W/m2,W/m2,W/m2,C,C,C,C,%,%,m/s,m/s,m/s,m/s,m/s,mm,Ohm,Ohm,,V,C,
,,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,WVc,WVc,WVc,Avg,Avg,Tot,Avg,Std,Avg,Avg,Avg,Avg
7/31/2016 3:40,786,0,0,-0.03214561,0.1241602,23.20414,0.02418024,23.26428,0.03036224,99.71965,0.01404831,0.6483334,179.6867,34.55214,-0.5983333,0.09166667,0,19937.18,10.84158,102.6,11.88,24.77698,1
7/31/2016 3:45,787,0,0,0.02755338,0.0967643,23.19235,0.0262695,23.23135,0.02729537,99.7216,0.01758727,0.7866666,186.4961,32.84724,-0.7166666,-0.03,0,19942.46,11.77963,102.6,11.88,24.76083,1
7/31/2016 3:50,788,0,0,0,0.1124862,23.20313,0.02634766,23.24661,0.02821278,99.71704,0.0135473,0.4700001,194.3909,27.8312,-0.4216667,-0.09666666,0,19937.63,11.8125,102.6,11.89,24.74497,1
7/31/2016 3:55,789,0,0,-0.004592231,0.1376904,23.21297,0.02380812,23.26336,0.03217847,99.71938,0.01496571,0.3750001,134.5883,39.40782,-0.25,0.18,0,19933.22,10.67282,102.6,11.89,24.71597,1
7/31/2016 4:00,790,0,0,-0.02755338,0.1090594,23.22818,0.01836438,23.27532,0.03084277,99.72071,0.01459619,0.5966668,165.0872,56.03765,-0.46,0.14,0,19926.4,8.228758,102.6,11.86,24.71549,1
7/31/2016 4:05,791,0,0,-0.03214561,0.1135126,23.21579,0.01966448,23.25683,0.032872,99.72493,0.01371887,0.7233331,173.3402,18.31314,-0.6866666,0.09333333,0,19931.95,8.814958,102.6,11.88,24.69738,1
7/31/2016 4:10,792,0,0,-0.02755338,0.1201024,23.20978,0.02169992,23.25611,0.0291891,99.71809,0.01482069,0.6133333,175.3326,23.47747,-0.5466667,0.095,0,19934.64,9.728429,102.6,11.88,24.68661,1
7/31/2016 4:15,793,0,0,0.009184461,0.1327782,23.18852,0.0325485,23.23972,0.02782023,99.71855,0.01314812,0.6533334,188.288,33.31972,-0.54,-0.06,0,19944.18,14.59775,102.5,11.87,24.67143,1
7/31/2016 4:20,794,0,0,-0.004592231,0.1178872,23.19048,0.03028748,23.24127,0.03025473,99.71922,0.01890713,0.7166668,169.5182,24.44379,-0.64,0.1516667,0,19943.3,13.58245,102.5,11.87,24.65773,1
7/31/2016 4:25,795,0,0,-0.03673784,0.1063178,23.20968,0.03107417,23.26982,0.04169734,99.71478,0.01594714,0.4316669,179.26,33.122,-0.385,0.03833333,0,19934.69,13.93384,102.5,11.87,24.65724,1
7/31/2016 4:30,796,0,0,-0.02755338,0.1566752,23.2569,0.01990075,23.31379,0.02958461,99.72069,0.01261929,0.6816666,148.3076,30.75057,-0.5366666,0.2916667,0,19913.53,8.912704,102.5,11.85,24.65724,1
7/31/2016 4:35,797,0,0,0.004592231,0.1178871,23.24526,0.02694059,23.28265,0.02753691,99.72078,0.01411445,0.8316666,186.3898,22.1625,-0.7633333,0.01666666,0,19918.75,12.06939,102.5,11.86,24.64059,1
7/31/2016 4:40,798,0,0,-0.009184461,0.1121106,23.2334,0.02357789,23.29476,0.02945461,99.7225,0.01580967,0.525,177.9859,33.22208,-0.4666667,-0.05,0,19924.06,10.56612,102.5,11.84,24.62786,1
7/31/2016 4:45,799,0,0,0.004592231,0.1376904,23.2568,0.02576277,23.31898,0.02882087,99.72156,0.01413889,0.4883334,176.5775,39.75879,-0.4316667,-0.02666667,0,19913.57,11.53526,102.5,11.85,24.62786,1
7/31/2016 4:50,800,0,0,0.004592231,0.1376904,23.25719,0.02254279,23.32587,0.0339367,99.71621,0.01864814,0.5116668,191.7521,68.18816,-0.36,-0.05,0,19913.4,10.09679,102.5,11.88,24.61612,1
7/31/2016 4:55,801,0,0,0.009184461,0.1588142,23.29815,0.02339014,23.3652,0.04018323,99.72639,0.0224903,0.6166667,102.438,91.836,0.01333333,0.1016667,0,19895.07,10.46873,102.5,11.87,24.5985,1
7/31/2016 5:00,802,0,0,-0.02296115,0.1261819,23.35397,0.0233284,23.4133,0.03588351,99.71621,0.01585375,0.6383336,163.715,55.55138,-0.445,0.185,0,19870.1,10.42644,102.5,11.84,24.5985,1
7/31/2016 5:05,803,0,0,-0.009184461,0.1419883,23.35374,0.02646744,23.41632,0.03695972,99.71682,0.0176675,0.9099999,147.7055,32.82384,-0.7416667,0.3383333,0,19870.21,11.82872,102.5,11.86,24.5985,1
7/31/2016 5:10,804,0,0,-0.01377669,0.1370763,23.3655,0.0245595,23.42157,0.0358321,99.72277,0.01393717,0.7766665,180.618,15.14929,-0.765,-0.003333333,0,19864.95,10.97467,102.4,11.85,24.5985,1
7/31/2016 5:15,805,0,0,-0.01836892,0.1218456,23.33438,0.02972441,23.38721,0.03676638,99.71948,0.01734691,0.6533335,174.8896,37.0607,-0.5383333,0.1183333,0,19878.86,13.29205,102.4,11.85,24.5985,1
7/31/2016 5:20,806,0,0,0,0.1330955,23.3101,0.02381117,23.36984,0.03415792,99.72016,0.01311886,0.6466669,171.729,25.59307,-0.5916666,0.08666667,0,19889.72,10.65154,102.4,11.85,24.5985,1
7/31/2016 5:25,807,0,0,-0.009184461,0.1506364,23.31352,0.02838668,23.37772,0.04078751,99.7225,0.0153503,0.5583335,147.2217,22.51758,-0.4466667,0.26,0,19888.19,12.69564,102.4,11.85,24.5985,1
7/31/2016 5:30,808,0,0,0.009184461,0.1880012,23.31995,0.02374139,23.38375,0.03862832,99.72364,0.0160949,0.8699999,198.0283,30.28545,-0.6949999,-0.2183333,0,19885.32,10.61859,102.4,11.83,24.59164,1
7/31/2016 5:35,809,0,0,0.01377669,0.1624248,23.29032,0.03465033,23.33583,0.04016386,99.71391,0.01571299,0.3233333,139.3697,46.63392,-0.195,0.1416667,0,19898.57,15.50734,102.4,11.84,24.575,1
7/31/2016 5:40,810,0,0,-0.009184461,0.166591,23.27191,0.03010101,23.34505,0.04747638,99.72121,0.01542533,0.5116668,143.6042,36.30549,-0.3366666,0.2583333,0,19906.81,13.47297,102.3,11.85,24.56912,1
7/31/2016 5:45,811,0,0,-0.01377669,0.1544383,23.29916,0.02464508,23.36093,0.02861648,99.71982,0.01627719,0.5150002,165.7203,46.41473,-0.39,0.01333333,0,19894.61,11.03268,102.3,11.82,24.56619,1
7/31/2016 5:50,812,0,0,0.004592231,0.170532,23.26789,0.03149678,23.31706,0.03827989,99.72028,0.01946994,0.575,204.5126,29.63647,-0.4333333,-0.235,0,19908.61,14.10218,102.3,11.84,24.54122,1
7/31/2016 5:55,813,0,0,0.009184461,0.1946152,23.2255,0.02167621,23.27711,0.03519027,99.72044,0.01498829,0.7216666,171.0869,17.17786,-0.6816666,0.1283333,0,19927.6,9.714662,102.3,11.84,24.53975,1
7/31/2016 6:00,814,0,0,0.03673784,0.1846054,23.18929,0.02644771,23.24578,0.02845645,99.72389,0.01349177,0.5966667,165.7925,17.15756,-0.5483333,0.1566667,0,19943.83,11.86045,102.3,11.82,24.53975,1
7/31/2016 6:05,815,0,0,0.02755338,0.1792735,23.19822,0.02598907,23.26934,0.02682226,99.72389,0.01835546,0.605,183.8233,12.6591,-0.5916666,-0.03166667,0,19939.83,11.65732,102.3,11.83,24.52703,1
7/31/2016 6:10,816,0,0,0.08725237,0.177797,23.16043,0.02493052,23.22504,0.02710993,99.72334,0.01535974,0.6533335,168.4008,23.1602,-0.5916666,0.1216667,0,19956.78,11.18634,102.3,11.83,24.51039,1
7/31/2016 6:15,817,0,0,0.2296115,0.1143456,23.12061,0.02565137,23.16531,0.02828209,99.72163,0.0154543,0.5683334,180.9804,26.14985,-0.515,0.02583333,0,19974.66,11.51831,102.3,11.81,24.48983,1
7/31/2016 6:20,818,0,0,0.3352328,0.1516827,23.10964,0.02471509,23.18156,0.03439388,99.71878,0.01827684,0.6049999,180.3882,15.8013,-0.58,-0.003333334,0,19979.58,11.10162,102.2,11.85,24.4771,1
7/31/2016 6:25,819,0,0,0.7531258,0.1732921,23.07997,0.03529615,23.11573,0.05651937,99.71594,0.01832119,0.5083334,183.6541,49.8067,-0.435,-0.01333333,0,19992.92,15.86996,102.2,11.83,24.45507,1
7/31/2016 6:30,820,0,0,1.06999,0.2469151,23.04502,0.02576604,23.10923,0.03629157,99.72389,0.01485771,0.7783333,155.6638,35.26587,-0.5866666,0.2816667,0,20008.63,11.58998,102.2,11.83,24.4306,1
7/31/2016 6:35,821,0.7447436,1.571841,1.827708,0.414727,23.0438,0.02244766,23.11207,0.02619557,99.72049,0.01846109,0.4549999,191.859,33.03307,-0.3833333,-0.06666667,0,20009.18,10.09956,102.2,11.82,24.42227,1
7/31/2016 6:40,822,4.129942,0.5200441,3.214561,0.3247198,23.04502,0.02762283,23.10354,0.03106726,99.72276,0.01810783,0.5516666,163.1023,32.75903,-0.4866666,0.07833333,0,20008.63,12.42576,102.2,11.83,24.40465,1
7/31/2016 6:45,823,7.108917,1.759001,4.596823,0.7520469,23.0499,0.01797418,23.12548,0.02510447,99.72219,0.01625808,0.6566666,155.1069,29.0248,-0.5116667,0.285,0,20006.44,8.084795,102.2,11.81,24.3929,1
7/31/2016 6:50,824,8.124476,0,6.796501,0.4013934,23.05925,0.0149568,23.13036,0.02518186,99.72049,0.01622856,0.5066667,177.1117,30.29354,-0.4416667,0.005,0,20002.23,6.726748,102.2,11.81,24.37822,1
7/31/2016 6:55,825,10.08789,2.02999,8.040996,0.6333118,23.09379,0.0310016,23.17181,0.03398725,99.72276,0.01914724,0.3633334,171.293,37.41502,-0.29,0.055,0,19986.71,13.9318,102.2,11.82,24.36353,1
7/31/2016 7:00,826,12.18671,0,9.505917,0.1848338,23.09988,0.02117447,23.16734,0.02832448,99.71935,0.01570324,0.4166667,157.8109,25.08571,-0.3533333,0.15,0,19983.96,9.514518,102.2,11.83,24.36353,1
7/31/2016 7:05,827,12.18671,0,8.950256,0.4370826,23.14336,0.02934706,23.23317,0.03182066,99.71935,0.01689125,0.4283334,152.558,44.32469,-0.3366666,0.145,0,19964.44,13.17371,102.2,11.82,24.3699,1
7/31/2016 7:10,828,12.11901,0.520044,7.540442,0.3959985,23.16738,0.02741119,23.25109,0.02591929,99.71736,0.01706433,0.6083334,169.8502,18.05841,-0.58,0.09833334,0,19953.66,12.29587,102.2,11.83,24.39241,1
7/31/2016 7:15,829,13.06686,1.673535,8.637985,0.7111139,23.18086,0.03240169,23.25806,0.02884628,99.72133,0.01878201,0.6483334,175.2672,34.20824,-0.52,0.06666667,0,19947.62,14.53282,102.2,11.83,24.3929,1
7/31/2016 7:20,830,16.24895,0,9.854926,0.2155907,23.21285,0.02018648,23.29208,0.03169589,99.71677,0.01745094,0.4750002,170.1309,37.28769,-0.4,0.03333334,0,19933.27,9.049229,102.2,11.85,24.41052,1
7/31/2016 7:25,831,15.70732,1.380896,9.000772,0.2961898,23.23478,0.02942375,23.32946,0.04394821,99.71832,0.0182835,0.5016667,140.9352,43.31442,-0.3183333,0.2616667,0,19923.44,13.18495,102.2,11.83,24.42227,1
7/31/2016 7:30,832,16.24895,0,9.790635,0.2730739,23.29587,0.02885883,23.3869,0.03600628,99.71864,0.02123042,0.5766667,152.0793,48.29158,-0.4,0.23,0,19896.09,12.91238,102.2,11.84,24.42276,1
7/31/2016 7:35,833,16.24895,0,10.12128,0.5272872,23.33479,0.02441063,23.4372,0.03187352,99.71989,0.01535655,0.5866667,136.8098,38.00184,-0.3333333,0.3383333,0,19878.68,10.91442,102.2,11.83,24.43696,1
7/31/2016 7:40,834,16.24895,0,11.26015,0.3239397,23.39938,0.03017978,23.50666,0.04414792,99.72389,0.01610824,0.4533334,121.2594,61.86229,-0.1966667,0.2166667,0,19849.82,13.47773,102.2,11.82,24.45801,1
7/31/2016 7:45,835,17.73844,1.95757,12.30258,0.4605756,23.48634,0.0318506,23.59037,0.03841413,99.72163,0.0166601,0.7466668,133.7493,42.91491,-0.38,0.4516667,0,19811.03,14.19433,102.2,11.82,24.47955,1
7/31/2016 7:50,836,20.31119,0,13.75373,0.334792,23.55339,0.03385112,23.66068,0.03320021,99.72219,0.01740829,0.7016667,149.2771,26.84856,-0.55,0.3233333,0,19781.16,15.06543,102.2,11.83,24.50353,1
7/31/2016 7:55,837,20.31119,0,14.49308,0.3344454,23.6467,0.04574722,23.77268,0.04217219,99.71538,0.01974405,0.8466666,119.902,32.37061,-0.33,0.6533333,0,19739.68,20.32247,102.2,11.83,24.53437,1
7/31/2016 8:00,838,21.93609,1.990081,15.35642,0.235237,23.76775,0.04280165,23.90226,0.05544247,99.71635,0.01791798,0.6816667,131.6666,24.72466,-0.385,0.4933333,0,19685.97,18.96562,102.2,11.81,24.55689,1
7/31/2016 8:05,839,24.37343,0,16.39426,0.3503364,23.92297,0.04961896,24.06236,0.04707955,99.72822,0.02061137,0.8899999,142.8253,21.33328,-0.6116666,0.5633333,0,19617.3,21.91944,102.2,11.83,24.60388,1
7/31/2016 8:10,840,24.37343,0,17.24383,0.7047986,24.05694,0.06003727,24.20242,0.08337843,99.72668,0.01703129,0.5950001,128.4109,30.92181,-0.2733333,0.4533333,0,19558.21,26.43347,102.3,11.81,24.64745,1
7/31/2016 8:15,841,24.37343,0,18.47913,0.2352368,24.27287,0.04974887,24.42282,0.04178592,99.72437,0.0201406,1.123333,117.4216,10.24905,-0.4833333,0.9883333,0,19463.31,21.81637,102.3,11.83,24.69542,1
7/31/2016 8:20,842,24.37343,0,19.35625,0.3751889,24.45768,0.05868474,24.61697,0.07419401,99.72575,0.01903006,0.4816667,132.8928,24.53511,-0.285,0.3266667,0,19382.43,25.63633,102.3,11.84,24.76003,1
7/31/2016 8:25,843,27.2847,1.830514,20.63289,0.5254242,24.67643,0.06823649,24.85401,0.05806634,99.72559,0.02127929,1.206667,117.2611,11.09299,-0.59,1.03,0,19287.08,29.67808,102.3,11.82,24.82006,1
7/31/2016 8:30,844,28.43567,0,21.6891,0.3340353,24.90761,0.06333465,25.08642,0.06023963,99.72771,0.0196452,1.053333,141.0711,28.18506,-0.775,0.5533333,0,19186.78,27.42556,102.3,11.81,24.8925,1
7/31/2016 8:35,845,28.9096,1.304071,22.82798,0.6053914,25.07114,0.07164695,25.25603,0.1051244,99.72727,0.01845801,0.79,92.91964,26.6381,-0.08666667,0.7,0,19116.12,30.92083,102.3,11.8,24.97636,1
7/31/2016 8:40,846,30.80531,2.002711,23.9347,0.3975925,25.36861,0.1723606,25.64005,0.3005922,99.73136,0.023584,0.6766667,109.5051,53.86502,-0.2383333,0.4383333,0,18988.29,73.71723,102.4,11.8,25.06266,1
7/31/2016 8:45,847,32.29479,0.8853444,25.03225,1.150251,25.83375,0.06473355,25.98613,0.1476444,99.72123,0.02405597,0.61,76.17538,58.08118,0.04666667,0.3833333,0,18789.68,27.49701,102.4,11.83,25.16086,1
7/31/2016 8:50,848,34.52903,4.028244,29.44079,3.011954,25.74897,0.02881319,25.88062,0.04243994,99.72661,0.0258151,0.665,97.58953,42.72144,-0.08,0.505,0,18825.71,12.25756,102.4,11.83,25.27164,1
7/31/2016 8:55,849,38.18504,6.600356,31.93896,6.711251,26.1556,0.1575556,26.47458,0.1734657,99.72663,0.02463987,0.6416666,103.5601,69.46776,-0.1883333,0.3666667,0,18653.51,66.5964,102.5,11.82,25.3965,1
7/31/2016 9:00,850,42.5858,7.617524,35.19485,9.927234,26.29685,0.1018104,26.45695,0.2285721,99.72859,0.02444755,0.8083333,49.14579,51.99828,0.2583333,0.4816667,0,18593.93,42.83973,102.5,11.83,25.5333,1
7/31/2016 9:05,851,48.81456,19.21875,42.85469,20.34866,26.64887,0.06699244,26.90974,0.1116045,99.73179,0.02450019,0.705,193.6321,74.7846,-0.4316667,0.01333333,0,18446.3,28.00375,102.5,11.82,25.66347,1
7/31/2016 9:10,852,36.01851,8.945127,29.16066,9.701135,26.81753,0.1273034,27.08492,0.1652026,99.73828,0.02438974,0.9366667,208.3865,80.10119,-0.4316667,-0.2133333,0,18376,53.02723,102.5,11.83,25.80298,1
7/31/2016 9:15,853,47.18966,6.25337,43.10726,7.63771,26.9541,0.07625351,27.14793,0.1441975,99.74022,0.02206615,0.5600001,43.91302,57.19917,0.1383333,0.17,0,18319.17,31.66253,102.6,11.84,25.94538,1
