"Description: Standardized Precipitation Evapotranspiration Index (SPEI) at timescales between 1 and 48 months. Each column is a time series of monthly SPEI values starting on January 1901. Units: standard (Z) scores, i.e. normally distributed values with mean 0 and unit standard deviation. Missing value: NA. Not a number: nan. Version: 2.5 - July 2017. Comment: Using Penman equation for ET. Creators: Santiago Beguería - santiago.begueria_add_the_at_symbol_csic.es and Sergio Vicente-Serrano - svicen_add_the_at_symbol_ipe.csic.es."
SPEI01,SPEI02,SPEI03,SPEI04,SPEI05,SPEI06,SPEI07,SPEI08,SPEI09,SPEI10,SPEI11,SPEI12,SPEI13,SPEI14,SPEI15,SPEI16,SPEI17,SPEI18,SPEI19,SPEI20,SPEI21,SPEI22,SPEI23,SPEI24,SPEI25,SPEI26,SPEI27,SPEI28,SPEI29,SPEI30,SPEI31,SPEI32,SPEI33,SPEI34,SPEI35,SPEI36,SPEI37,SPEI38,SPEI39,SPEI40,SPEI41,SPEI42,SPEI43,SPEI44,SPEI45,SPEI46,SPEI47,SPEI48
0.3245,-0.67639,-0.55256,-0.03656,-0.06423,-0.36451,0.33708,0.88394,1.30476,1.09028,1.20563,1.17685,1.05905,0.79407,0.85081,0.57961,0.40269,0.35127,0.40785,0.12458,0.46439,0.3756,0.21615,0.10808,0.08303,0.0677,0.24879,0.08896,0.71164,0.47889,0.22495,0.149,0.19648,0.49668,0.43228,0.36887,0.54449,0.6597,0.87811,0.73359,0.5567,0.55889,0.59556,0.39145,0.18504,0.16149,0.0636,0.19055
-0.18636,0.04677,-0.70306,-0.56985,-0.11912,-0.15361,-0.44394,0.23618,0.78931,1.2242,1.01691,1.13898,1.10909,0.99761,0.74343,0.79399,0.51962,0.35075,0.30153,0.35796,0.07642,0.4141,0.32846,0.16867,0.06455,0.04248,0.03068,0.20589,0.05116,0.67018,0.43648,0.18384,0.11192,0.15519,0.45368,0.38529,0.32614,0.50528,0.61762,0.83933,0.69393,0.51488,0.51637,0.55468,0.35169,0.14733,0.12184,0.02539
-0.48331,-0.54156,-0.30746,-0.86559,-0.73696,-0.2944,-0.27836,-0.56221,0.08613,0.65813,1.10681,0.90118,1.03213,1.00826,0.89911,0.63894,0.70279,0.42891,0.26737,0.21623,0.27509,0.00201,0.35289,0.26408,0.10487,-0.00126,-0.02907,-0.03721,0.14342,-0.00626,0.62529,0.3885,0.13459,0.05731,0.10489,0.40552,0.33698,0.2751,0.45523,0.56667,0.79042,0.64487,0.46524,0.46709,0.50868,0.30213,0.10181,0.07553
0.45063,-0.10326,-0.21704,-0.09703,-0.60024,-0.50512,-0.12695,-0.17734,-0.44921,0.1603,0.70533,1.13585,0.9424,1.06378,1.03192,0.92812,0.67495,0.7308,0.46366,0.29883,0.24933,0.30656,0.0326,0.3819,0.29189,0.13219,0.02432,-0.00198,-0.00829,0.16835,0.01589,0.65347,0.41126,0.15668,0.0784,0.12374,0.42642,0.35876,0.29826,0.47482,0.58683,0.81242,0.666,0.48316,0.48969,0.53139,0.32221,0.11969
1.00822,0.99136,0.6197,0.48513,0.53571,0.02106,0.04413,0.32839,0.20831,-0.06644,0.47147,0.92704,1.28664,1.10083,1.20508,1.18179,1.08604,0.85854,0.90256,0.66045,0.50413,0.47285,0.51247,0.24752,0.56316,0.47821,0.33528,0.23043,0.20272,0.1909,0.35204,0.2042,0.80178,0.58296,0.33582,0.25373,0.28667,0.57483,0.51202,0.45462,0.62365,0.72752,0.93736,0.78977,0.61326,0.61807,0.65349,0.44735
-1.80655,-0.49379,-0.29406,-0.52033,-0.54314,-0.43487,-0.78111,-0.73341,-0.39701,-0.41737,-0.67097,-0.16081,0.36389,0.84138,0.64035,0.78015,0.76626,0.66746,0.42025,0.49858,0.24038,0.09476,0.0621,0.1264,-0.12676,0.21163,0.12883,-0.01972,-0.12512,-0.15016,-0.14721,0.02432,-0.13203,0.50172,0.27122,0.03235,-0.04848,-0.00654,0.29002,0.22608,0.16516,0.34182,0.45703,0.68457,0.53067,0.35099,0.35159,0.39958
1.70822,0.11406,0.55202,0.6094,0.39563,0.35183,0.40931,0.00856,0.00074,0.27772,0.19995,-0.08491,0.38643,0.80661,1.18053,1.01024,1.12331,1.10266,1.01895,0.7911,0.84753,0.605,0.47398,0.44796,0.49059,0.24191,0.53629,0.46346,0.33255,0.23524,0.21153,0.21117,0.36368,0.20782,0.77867,0.56677,0.33428,0.25154,0.27694,0.5604,0.49589,0.43889,0.60319,0.70794,0.91102,0.76278,0.58969,0.5937
0.47953,1.35555,0.18993,0.5762,0.64332,0.46788,0.40996,0.45496,0.12582,0.11438,0.36388,0.29661,0.02531,0.46178,0.85789,1.21467,1.04648,1.15705,1.14043,1.06191,0.83875,0.89689,0.66056,0.54063,0.5205,0.55831,0.31163,0.5864,0.51764,0.38648,0.2962,0.27068,0.27442,0.41606,0.26543,0.8219,0.61355,0.38231,0.3009,0.3246,0.60173,0.53658,0.47985,0.64073,0.74114,0.9417,0.79365,0.62165
-0.10037,0.0742,0.99323,-0.00484,0.41225,0.47457,0.31459,0.27118,0.29836,0.01383,0.03376,0.2726,0.22727,-0.02719,0.38355,0.78288,1.13515,0.97944,1.08393,1.07243,0.98586,0.7605,0.81212,0.57787,0.45184,0.43658,0.47345,0.22909,0.49999,0.43592,0.3083,0.21294,0.19014,0.19165,0.33519,0.18444,0.73983,0.5305,0.30801,0.23453,0.2615,0.5301,0.47058,0.41938,0.57683,0.6744,0.87274,0.73331
1.72756,1.31822,1.31367,1.84084,1.09991,1.25424,1.24493,1.12599,1.03934,1.02347,0.75985,0.72688,0.88558,0.82392,0.63524,0.96167,1.23007,1.48104,1.359,1.42727,1.40698,1.33429,1.1514,1.1741,0.98346,0.87737,0.86447,0.8876,0.6628,0.8792,0.81826,0.71048,0.62847,0.6012,0.5988,0.71329,0.5844,1.0612,0.88763,0.67684,0.60114,0.61289,0.85364,0.79378,0.74575,0.88307,0.96358,1.13265
-0.75973,1.2037,0.81967,0.8909,1.48488,0.77957,0.9884,0.98441,0.86807,0.80574,0.81051,0.54729,0.51377,0.67066,0.61411,0.41419,0.75428,1.05601,1.33129,1.20435,1.27901,1.25981,1.19038,1.00148,1.03072,0.8421,0.72763,0.71298,0.73996,0.52113,0.74374,0.68056,0.57091,0.49105,0.46704,0.46497,0.58628,0.4523,0.93511,0.75584,0.54778,0.47621,0.48978,0.73383,0.67451,0.62789,0.76653,0.85025
1.22689,0.23905,1.45909,1.11218,1.16742,1.69579,1.03745,1.20117,1.19023,1.08442,1.02154,1.01673,0.7754,0.72536,0.85605,0.81145,0.62742,0.93608,1.20235,1.44731,1.32371,1.39506,1.37375,1.30684,1.13243,1.15478,0.97336,0.86939,0.85899,0.88114,0.66266,0.86885,0.80625,0.69868,0.62423,0.60034,0.59312,0.70811,0.57529,1.03335,0.86312,0.65808,0.58598,0.59667,0.83216,0.77493,0.72851,0.86109
0.84785,1.23293,0.5976,1.52061,1.23925,1.28879,1.75614,1.17921,1.32039,1.31962,1.21226,1.1443,1.13291,0.90782,0.8557,0.96608,0.92219,0.75307,1.03557,1.27788,1.50679,1.39909,1.4613,1.44533,1.37815,1.21577,1.23479,1.06502,0.96044,0.94738,0.96642,0.75675,0.95005,0.89139,0.78704,0.71287,0.68984,0.68064,0.78849,0.66227,1.09949,0.93443,0.73409,0.66237,0.67023,0.89324,0.83881,0.79476
-0.79854,0.12027,0.76074,0.24638,1.23333,0.96885,1.03726,1.54938,0.98144,1.16073,1.16619,1.06859,0.99999,0.99711,0.77723,0.72248,0.83941,0.80099,0.62113,0.91162,1.1686,1.40817,1.2948,1.36126,1.3489,1.28331,1.11915,1.145,0.97211,0.86584,0.85021,0.87064,0.66293,0.86201,0.8021,0.69237,0.62054,0.60015,0.58841,0.70158,0.5731,1.02082,0.85036,0.64809,0.57837,0.58939,0.81816,0.76266
1.06782,0.40906,0.74798,1.05556,0.61873,1.40812,1.1735,1.23837,1.6922,1.17007,1.30579,1.30547,1.2142,1.15173,1.1432,0.93643,0.88447,0.9918,0.95997,0.79811,1.06307,1.28814,1.49958,1.39539,1.45351,1.44257,1.38127,1.23107,1.2552,1.09212,0.99934,0.98728,1.0016,0.79779,0.98096,0.92046,0.81565,0.74433,0.72343,0.70781,0.81095,0.68835,1.11406,0.95606,0.75771,0.68513,0.69438,0.91263
-0.65848,0.28141,-0.17778,0.23738,0.69841,0.35013,1.17006,0.94351,1.02787,1.51859,0.9905,1.16071,1.17034,1.07962,1.01042,1.00958,0.7963,0.74556,0.86276,0.83011,0.65643,0.94297,1.19528,1.42344,1.31937,1.39312,1.382,1.31725,1.16117,1.18906,1.01242,0.91356,0.89515,0.91293,0.70125,0.89924,0.83607,0.72738,0.65441,0.62966,0.61504,0.72599,0.59995,1.04373,0.87901,0.67808,0.6039,0.61454
-0.86822,-1.16817,-0.43551,-0.73981,-0.29394,0.22268,-0.03989,0.91196,0.64828,0.71062,1.20983,0.72003,0.92371,0.93391,0.84523,0.79039,0.79591,0.58021,0.53869,0.66427,0.62652,0.45655,0.74706,1.02354,1.27374,1.168,1.25049,1.242,1.17725,1.01937,1.04773,0.87136,0.76975,0.75516,0.77511,0.56383,0.77062,0.70873,0.60206,0.52945,0.50566,0.49094,0.60665,0.46994,0.93335,0.75735,0.55462,0.48109
-0.41397,-0.91622,-1.11679,-0.65061,-0.86344,-0.52406,-0.07928,-0.3067,0.66328,0.42511,0.4713,0.99093,0.47938,0.71568,0.73967,0.64975,0.59909,0.61366,0.39904,0.37423,0.50955,0.48341,0.31342,0.61241,0.89692,1.16353,1.05188,1.14339,1.13347,1.06628,0.91653,0.94829,0.7637,0.66373,0.64983,0.67346,0.46192,0.67024,0.60864,0.50224,0.42753,0.40294,0.39211,0.50892,0.37374,0.83975,0.65963,0.46206
0.2312,-0.22121,-0.68792,-0.9067,-0.52754,-0.71178,-0.41429,-0.01833,-0.23919,0.6814,0.46432,0.48912,0.96826,0.48255,0.70778,0.74147,0.65554,0.61375,0.63478,0.42101,0.39486,0.51506,0.49847,0.33685,0.62489,0.90342,1.16457,1.05556,1.1464,1.13738,1.07071,0.92531,0.95775,0.77793,0.67919,0.66048,0.6845,0.47713,0.68084,0.62555,0.51741,0.44466,0.42178,0.41264,0.52753,0.38772,0.84686,0.66914
-1.99989,-1.06877,-1.12289,-1.2731,-1.41275,-1.10514,-1.27372,-1.04212,-0.61496,-0.79081,0.15143,-0.03232,-0.01896,0.47843,0.03348,0.29302,0.33479,0.25244,0.22715,0.25328,0.03257,0.02127,0.15172,0.15078,-0.01223,0.30484,0.6158,0.90639,0.79624,0.89498,0.89472,0.8228,0.6718,0.71181,0.51889,0.40979,0.38633,0.42215,0.20911,0.43322,0.3736,0.26016,0.18446,0.15896,0.15112,0.27432,0.12732,0.62226
-0.24986,-1.58913,-1.19868,-1.28117,-1.41221,-1.52062,-1.22557,-1.39469,-1.15832,-0.74404,-0.91995,0.02212,-0.13437,-0.10819,0.36522,-0.05423,0.21347,0.2568,0.17034,0.13451,0.1555,-0.06501,-0.07515,0.05318,0.03963,-0.11525,0.19818,0.50694,0.79775,0.69287,0.7937,0.79097,0.71995,0.56471,0.61017,0.41424,0.31121,0.2859,0.32671,0.12514,0.3478,0.28901,0.18271,0.11276,0.08862,0.08233,0.20408,0.06724
-0.86008,-0.9804,-1.91708,-1.57896,-1.6277,-1.68197,-1.72291,-1.47257,-1.61951,-1.3931,-1.01267,-1.19452,-0.29954,-0.43975,-0.39908,0.08997,-0.31194,-0.03643,0.00862,-0.07002,-0.10611,-0.08294,-0.2832,-0.28842,-0.16097,-0.16798,-0.31435,-0.00139,0.31419,0.62038,0.51353,0.61918,0.61852,0.54606,0.38848,0.43709,0.24645,0.14654,0.12537,0.1708,-0.02972,0.19359,0.14013,0.02805,-0.04013,-0.06426,-0.06731,0.05713
-0.14356,-0.79484,-0.90945,-1.67709,-1.4745,-1.58045,-1.66453,-1.69804,-1.4608,-1.6183,-1.41494,-1.03763,-1.19739,-0.38314,-0.51414,-0.46794,0.00045,-0.37707,-0.11987,-0.06941,-0.14014,-0.16778,-0.1451,-0.33314,-0.33856,-0.20716,-0.22207,-0.36543,-0.06227,0.24894,0.55029,0.4424,0.54754,0.55033,0.48142,0.32531,0.37727,0.18681,0.08966,0.06863,0.11491,-0.07707,0.13893,0.08875,-0.02042,-0.08456,-0.10854,-0.11223
1.66329,0.95695,0.17588,-0.16241,-0.94514,-0.84518,-0.96677,-1.16074,-1.26967,-0.99325,-1.15325,-0.94629,-0.60003,-0.76793,0.00985,-0.13856,-0.10779,0.32622,-0.0443,0.19311,0.24038,0.16731,0.13603,0.15128,-0.03957,-0.05035,0.07301,0.04791,-0.09594,0.18849,0.4791,0.75289,0.64813,0.74334,0.74681,0.68169,0.52957,0.57623,0.39026,0.29092,0.26916,0.30593,0.11717,0.32011,0.27313,0.16895,0.1071,0.08186
-0.69308,0.83196,0.51921,-0.11399,-0.38912,-1.12814,-1.02868,-1.14955,-1.35702,-1.46885,-1.17375,-1.33136,-1.11376,-0.74307,-0.9086,-0.11578,-0.24849,-0.21573,0.22014,-0.15027,0.0879,0.13954,0.06715,0.03465,0.05458,-0.1328,-0.13776,-0.00601,-0.02469,-0.17275,0.11377,0.40827,0.68791,0.58535,0.6838,0.68554,0.62007,0.46671,0.51519,0.33035,0.23377,0.20804,0.24617,0.06098,0.26442,0.21706,0.11589,0.05501
0.13837,-0.42617,0.74459,0.48316,-0.08548,-0.36596,-1.05315,-0.97538,-1.09696,-1.3194,-1.43314,-1.15007,-1.29939,-1.08606,-0.72635,-0.88975,-0.11825,-0.24531,-0.207,0.21858,-0.14796,0.08514,0.13812,0.06452,0.03445,0.05596,-0.12578,-0.13587,-0.00387,-0.02353,-0.17065,0.10925,0.40238,0.67578,0.57265,0.66679,0.6721,0.60989,0.45377,0.50294,0.31925,0.22226,0.1955,0.23377,0.05074,0.25349,0.20431,0.10471
0.4297,0.40449,-0.09415,0.76483,0.55863,0.05498,-0.21386,-0.90983,-0.84757,-0.97012,-1.18756,-1.31508,-1.03422,-1.19271,-0.97949,-0.62603,-0.79774,-0.04311,-0.16623,-0.13166,0.28244,-0.07572,0.15866,0.2063,0.13476,0.10411,0.11863,-0.06321,-0.07476,0.06372,0.04316,-0.10641,0.17416,0.45875,0.7253,0.62151,0.71403,0.71702,0.65466,0.49678,0.54186,0.3633,0.26587,0.23958,0.27715,0.09097,0.29486,0.24512
0.45608,0.5093,0.46332,0.06982,0.80651,0.63809,0.18409,-0.11609,-0.77816,-0.72346,-0.83041,-1.06267,-1.20232,-0.91851,-1.06355,-0.868,-0.54301,-0.71404,0.00725,-0.12338,-0.0915,0.3149,-0.04276,0.19154,0.23557,0.1629,0.12973,0.14566,-0.0333,-0.0485,0.08639,0.07052,-0.08109,0.19703,0.48116,0.74917,0.6444,0.73759,0.74098,0.67539,0.51738,0.56253,0.38506,0.28464,0.26318,0.30018,0.11169,0.31348
0.48018,0.5922,0.66903,0.64735,0.34593,0.90298,0.74672,0.38062,0.06327,-0.57798,-0.51938,-0.6181,-0.85149,-0.98014,-0.72084,-0.86895,-0.69158,-0.3969,-0.56624,0.11239,-0.01987,0.02117,0.39932,0.05416,0.27545,0.31575,0.25196,0.21671,0.22999,0.05449,0.03856,0.16519,0.14882,0.0066,0.27636,0.54694,0.80191,0.70038,0.7928,0.79688,0.73476,0.57948,0.62093,0.43686,0.33878,0.3142,0.34867,0.16001
-0.01983,0.18944,0.29792,0.39796,0.42862,0.19037,0.68896,0.57575,0.25693,-0.02325,-0.62672,-0.57359,-0.66386,-0.85547,-0.97384,-0.75154,-0.87148,-0.71788,-0.44702,-0.59736,0.04387,-0.06753,-0.02626,0.34611,0.01427,0.22596,0.26906,0.20869,0.17465,0.18759,0.02606,0.00732,0.12218,0.11181,-0.02313,0.24263,0.50392,0.75484,0.65432,0.74668,0.74882,0.68606,0.53453,0.57538,0.39456,0.29877,0.27347,0.30966
0.28568,0.08923,0.22804,0.31592,0.41451,0.45688,0.24929,0.70787,0.59744,0.31221,0.05986,-0.54137,-0.48597,-0.57528,-0.75551,-0.87825,-0.66808,-0.78657,-0.64171,-0.38711,-0.5409,0.07265,-0.02609,0.0178,0.3776,0.0531,0.25453,0.30355,0.24687,0.21574,0.2308,0.07549,0.05998,0.16461,0.1528,0.01404,0.27212,0.52561,0.77086,0.67725,0.7642,0.76652,0.70659,0.5596,0.59942,0.41507,0.31867,0.29512
-0.22476,-0.07967,-0.19232,0.0015,0.11283,0.21602,0.24849,0.07056,0.52963,0.45111,0.19764,-0.02675,-0.60711,-0.55291,-0.63334,-0.81986,-0.93407,-0.73254,-0.85157,-0.71187,-0.46018,-0.60868,-0.00073,-0.09206,-0.04071,0.32049,-0.00497,0.19009,0.24247,0.18149,0.15529,0.16981,0.01846,-0.00244,0.10746,0.09234,-0.04914,0.21368,0.47169,0.72227,0.62521,0.71363,0.71657,0.65387,0.50214,0.54143,0.35135,0.25758
1.01595,0.54854,0.51127,0.33838,0.4553,0.51576,0.594,0.60456,0.41189,0.80606,0.73602,0.49905,0.29951,-0.25131,-0.22541,-0.3142,-0.52486,-0.66312,-0.44297,-0.57286,-0.42548,-0.19537,-0.33759,0.22737,0.12288,0.17455,0.49972,0.18514,0.35693,0.40619,0.35257,0.32098,0.33312,0.18839,0.16619,0.26297,0.25144,0.11676,0.35928,0.59979,0.82877,0.73834,0.82041,0.82446,0.76837,0.6265,0.6622,0.49068
-0.86308,0.1514,-0.10492,-0.03446,-0.09076,0.08028,0.14085,0.22901,0.24644,0.07059,0.48277,0.43523,0.202,-0.00602,-0.53592,-0.47762,-0.55974,-0.74529,-0.8723,-0.66108,-0.78375,-0.64461,-0.40948,-0.54158,0.00968,-0.08775,-0.0358,0.29562,-0.00611,0.17582,0.2246,0.17129,0.13988,0.15024,0.00773,-0.01341,0.09314,0.08626,-0.04317,0.20291,0.44528,0.67999,0.59163,0.67423,0.68108,0.62135,0.47776,0.51675
0.88376,-0.0549,0.43721,0.2323,0.27137,0.20888,0.32859,0.36673,0.44821,0.4619,0.30133,0.65054,0.58068,0.34181,0.14349,-0.34746,-0.29786,-0.37651,-0.55118,-0.67529,-0.47234,-0.58116,-0.45726,-0.24882,-0.37654,0.14517,0.04007,0.08481,0.39542,0.10733,0.27215,0.31526,0.26589,0.23952,0.25016,0.11332,0.0943,0.19012,0.18059,0.05732,0.28596,0.51586,0.73784,0.65318,0.73141,0.73702,0.68002,0.5418
0.65648,0.95531,0.17307,0.56235,0.38147,0.43264,0.36227,0.47289,0.51287,0.58027,0.58594,0.4256,0.75242,0.67426,0.4374,0.25144,-0.23505,-0.19464,-0.26981,-0.44159,-0.561,-0.36619,-0.47555,-0.3563,-0.15585,-0.28241,0.22835,0.12184,0.16447,0.46638,0.1806,0.34041,0.37958,0.32981,0.30668,0.31554,0.1771,0.15907,0.24822,0.23501,0.11256,0.33547,0.5594,0.77649,0.69398,0.77101,0.77584,0.71919
-0.01524,0.36755,0.7514,0.10592,0.48028,0.31242,0.38063,0.32069,0.45269,0.49653,0.56635,0.56091,0.4092,0.73602,0.66463,0.41966,0.24136,-0.2414,-0.20195,-0.28248,-0.45576,-0.57697,-0.38007,-0.49279,-0.37039,-0.16777,-0.29127,0.22705,0.12377,0.1616,0.4592,0.175,0.33352,0.3758,0.32949,0.30473,0.31327,0.17616,0.15925,0.2482,0.23691,0.112,0.33118,0.55256,0.76453,0.68278,0.75943,0.76566
0.18548,0.04925,0.38074,0.69744,0.12555,0.45005,0.28038,0.36762,0.32119,0.4616,0.50066,0.57789,0.56452,0.41458,0.73964,0.65826,0.41462,0.24556,-0.2246,-0.18852,-0.27024,-0.43855,-0.5532,-0.36288,-0.47192,-0.35251,-0.15384,-0.27997,0.23047,0.12815,0.16375,0.45529,0.17735,0.32841,0.36903,0.31907,0.29868,0.31078,0.17065,0.15497,0.24241,0.22983,0.10502,0.32233,0.54356,0.75709,0.67416,0.75087
2.36874,1.97975,1.67791,1.58141,1.56063,1.15589,1.3139,1.19051,1.23599,1.11997,1.13932,1.14715,1.1893,1.16637,1.03605,1.25999,1.1757,0.98051,0.84097,0.4364,0.43215,0.34072,0.16551,0.04529,0.22321,0.12047,0.21997,0.38127,0.25592,0.70713,0.61616,0.64964,0.89452,0.62996,0.74655,0.77705,0.72934,0.70699,0.71505,0.58108,0.55635,0.63287,0.61302,0.5012,0.68784,0.87908,1.06462,0.98588
1.19199,2.38539,2.108,1.86415,1.77817,1.69373,1.34379,1.50738,1.41826,1.46108,1.31452,1.32034,1.32511,1.35335,1.32171,1.20321,1.40844,1.32361,1.14049,1.01326,0.63703,0.62582,0.52376,0.3509,0.23132,0.40008,0.29751,0.39325,0.54979,0.42067,0.85126,0.76686,0.79719,1.03419,0.76951,0.87754,0.90563,0.85675,0.83412,0.83914,0.7087,0.68214,0.75542,0.732,0.6288,0.80767,0.99191,1.17188
-1.05424,0.02941,1.62594,1.48933,1.3228,1.33311,1.36226,1.04876,1.1764,1.06849,1.10127,1.01735,1.05728,1.06253,1.10585,1.08822,0.9671,1.18957,1.11328,0.9213,0.78086,0.39752,0.39242,0.30288,0.14117,0.02103,0.1981,0.09175,0.1904,0.35614,0.22715,0.6761,0.58934,0.62569,0.8715,0.60572,0.72263,0.75507,0.71008,0.68981,0.69655,0.56134,0.53597,0.60633,0.58609,0.47349,0.66474,0.86202
-0.92613,-1.31323,-0.59867,0.84764,0.83933,0.75705,0.81601,0.98413,0.6758,0.84641,0.70721,0.73932,0.67811,0.75136,0.77508,0.83306,0.82118,0.69706,0.95158,0.88588,0.68639,0.54665,0.15434,0.1652,0.08563,-0.0713,-0.18291,-0.00854,-0.11292,-0.01257,0.1665,0.03781,0.48975,0.40566,0.44421,0.70128,0.43198,0.55498,0.58948,0.54531,0.52336,0.52955,0.39554,0.37251,0.44605,0.42812,0.31214,0.51165
0.14183,-0.62461,-1.04687,-0.51048,0.76342,0.78074,0.71883,0.78227,0.94736,0.67076,0.8335,0.68997,0.70964,0.65022,0.72338,0.75748,0.81385,0.80971,0.69811,0.93979,0.87908,0.67296,0.5442,0.16554,0.17676,0.09709,-0.06115,-0.16311,0.00967,-0.09091,0.01123,0.18869,0.06637,0.50058,0.41687,0.44785,0.69996,0.43563,0.55583,0.59544,0.54847,0.52754,0.53504,0.40454,0.38205,0.44806,0.42896,0.31534
-0.59785,-0.39081,-0.86953,-1.15092,-0.7148,0.39757,0.43115,0.39348,0.50105,0.70087,0.45285,0.63717,0.48644,0.50652,0.47625,0.56156,0.59414,0.65873,0.66779,0.55597,0.80224,0.75117,0.53815,0.41791,0.04092,0.05826,-0.02239,-0.18518,-0.28537,-0.11588,-0.21402,-0.10963,0.07612,-0.05255,0.39674,0.30811,0.33796,0.60067,0.33322,0.45958,0.49786,0.44983,0.42909,0.43509,0.30024,0.27602,0.34175,0.32717
0.79007,0.1103,0.0485,-0.48824,-0.84723,-0.40292,0.62405,0.64247,0.57787,0.67958,0.86022,0.62764,0.79617,0.67606,0.68262,0.65565,0.73223,0.7578,0.81105,0.8099,0.69513,0.90987,0.85043,0.65122,0.52901,0.17743,0.18315,0.09978,-0.06088,-0.15713,0.00889,-0.09058,0.00759,0.179,0.0562,0.47636,0.39604,0.42296,0.66826,0.41848,0.5361,0.57097,0.52824,0.51165,0.51817,0.38988,0.36643,0.43341
-0.2764,0.23508,-0.21557,-0.2015,-0.63617,-0.95323,-0.53382,0.42618,0.44351,0.38865,0.49338,0.69152,0.46921,0.63578,0.50899,0.52346,0.50199,0.58688,0.61458,0.67026,0.66886,0.55769,0.77959,0.724,0.52542,0.40471,0.06399,0.07611,0.00128,-0.14795,-0.24122,-0.08145,-0.17947,-0.08766,0.08308,-0.03835,0.38588,0.3083,0.33843,0.58192,0.33431,0.45065,0.48942,0.44303,0.42832,0.43326,0.30646,0.2855
1.53321,0.82419,0.91851,0.57435,0.53906,0.1123,-0.28611,0.05705,0.8822,0.87925,0.82402,0.88413,1.00986,0.78958,0.94148,0.84431,0.839,0.796,0.84829,0.87691,0.91893,0.91359,0.81678,1.00694,0.94547,0.77867,0.66238,0.34786,0.34841,0.27356,0.12034,0.03048,0.1818,0.09512,0.17803,0.33085,0.21761,0.59839,0.52238,0.55019,0.76614,0.53476,0.63706,0.67204,0.62759,0.61245,0.61665,0.49595
0.94502,1.64859,1.03333,1.10037,0.79027,0.77263,0.36227,-0.02315,0.29753,1.035,1.02747,0.97075,1.02355,1.12825,0.91346,1.06353,0.97732,0.96357,0.91227,0.95632,0.98095,1.0205,1.01214,0.91692,1.09976,1.03807,0.8752,0.76635,0.46462,0.46078,0.38292,0.23079,0.13971,0.28598,0.20481,0.28308,0.42581,0.31616,0.68024,0.60187,0.62909,0.83661,0.60902,0.70711,0.74141,0.69847,0.68271,0.68589
1.10938,1.23587,1.66759,1.2591,1.31744,1.04371,1.03118,0.64543,0.27416,0.55798,1.22444,1.20546,1.14488,1.1882,1.2678,1.06839,1.20105,1.12976,1.11105,1.05114,1.08286,1.11259,1.14405,1.13713,1.04598,1.22134,1.15922,1.00922,0.90275,0.61535,0.60619,0.52743,0.37193,0.2854,0.43011,0.35018,0.42431,0.55821,0.4517,0.79715,0.72184,0.74484,0.93749,0.71721,0.8073,0.83698,0.79641,0.78118
1.57938,1.62279,1.64014,1.83345,1.52732,1.60454,1.37409,1.3557,0.99539,0.65403,0.87795,1.43754,1.41216,1.35444,1.39654,1.45063,1.26602,1.39464,1.33754,1.31365,1.23717,1.25267,1.27473,1.29682,1.28837,1.20541,1.36636,1.30422,1.16427,1.06986,0.80446,0.7905,0.71129,0.55166,0.46691,0.59834,0.52586,0.59813,0.71813,0.61467,0.93993,0.86453,0.88953,1.06897,0.85482,0.94045,0.9665,0.92451
2.4706,2.46576,2.38075,2.29488,2.27938,2.0705,2.12906,1.99686,1.98542,1.63585,1.32385,1.46486,1.84949,1.82065,1.7614,1.78957,1.81127,1.67016,1.77929,1.76939,1.74872,1.63384,1.61986,1.63339,1.63989,1.62726,1.55779,1.69324,1.6319,1.5068,1.44379,1.23327,1.21307,1.12684,0.97212,0.8923,1.00101,0.93318,0.99368,1.0919,0.99035,1.26855,1.20127,1.23465,1.381,1.18149,1.25006,1.2681
-0.54777,1.81221,2.08031,2.11711,2.06024,2.06327,1.85096,1.97179,1.8447,1.84875,1.48993,1.19451,1.34908,1.75195,1.72221,1.67269,1.70838,1.74637,1.59625,1.72445,1.70948,1.68967,1.57898,1.56083,1.5841,1.60369,1.59129,1.51714,1.66729,1.60468,1.4695,1.39759,1.16797,1.14787,1.06007,0.89989,0.81656,0.93176,0.86189,0.92274,1.02734,0.92381,1.21478,1.14373,1.17791,1.33449,1.12902,1.20144
-0.27988,-0.63104,1.35599,1.73308,1.8085,1.84899,1.90362,1.71651,1.80124,1.69276,1.68165,1.35769,1.07958,1.23124,1.65654,1.63108,1.58497,1.6137,1.66114,1.50961,1.63654,1.60483,1.58385,1.49441,1.48483,1.51015,1.53262,1.52347,1.45183,1.60639,1.5388,1.41063,1.33907,1.11198,1.08944,1.00689,0.84842,0.76689,0.88615,0.81818,0.88074,0.98499,0.88167,1.17352,1.1017,1.13434,1.29526,1.09026
-0.39382,-0.54226,-0.76169,0.81343,1.27699,1.44517,1.53573,1.74785,1.54717,1.65036,1.53361,1.51916,1.18661,0.88924,1.07175,1.56115,1.52415,1.47709,1.50466,1.56139,1.40435,1.52264,1.47969,1.4603,1.37757,1.38389,1.40322,1.43489,1.42373,1.34886,1.5137,1.45202,1.32196,1.24579,1.01214,0.99073,0.90775,0.75126,0.66986,0.79207,0.7217,0.78449,0.8923,0.78812,1.08601,1.01273,1.04256,1.21026
