StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX
44,4,198409,1.7,63.2,-0.3,2.6,-0.91,2.17,44,98,-0.8,0.69,0.82,0.42,1.21,1.85,1.5,51.5,75
44,4,198410,3.31,60.9,-0.46,2.14,-0.56,1.44,35,162,0.23,-0.5,0.62,0.11,1.44,1.62,1.5,50.8,71
44,4,198411,3.68,42.4,-0.09,2.25,0.98,1.88,0,678,0.66,0.46,-0.15,0.37,1.06,1.52,1.53,31.1,53.7
44,4,198412,1.36,43.2,-0.71,1.39,-1.89,0.25,0,676,-1.21,-0.21,-0.1,0.5,0.3,0.98,1.53,32.6,53.8
44,4,198501,2.02,27.7,-0.86,1.02,-0.66,-0.34,0,1156,-0.53,-1.24,-0.44,0.11,-0.16,1.09,1.6,19.1,36.2
44,4,198502,3.32,34.6,-0.38,1.31,1.17,0.38,0,851,0.75,0.2,-0.52,-0.51,0.03,0.76,1.63,24.6,44.6
44,4,198503,1.76,45,-1.03,-1.03,-2.09,-1.03,0,620,-1.15,-0.2,-0.53,-0.38,0.16,0.04,1.35,33.4,56.8
44,4,198504,0.66,57,-2.1,-2.1,-3.51,-2.1,8,248,-2.94,-2.58,-1.52,-1.36,-0.55,-0.77,0.58,43.5,70.6
44,4,198505,5.06,63.8,-1.91,-1.91,-0.07,-1.87,65,102,0.74,-0.59,-1.16,-1.19,-1,-0.51,0.6,51.9,75.8
44,4,198506,2.11,68.7,-2.24,-2.24,-1.59,-2.24,126,15,-1.28,-0.28,-1.21,-1.39,-1.1,-0.49,0.38,57.5,80
44,4,198507,3.8,73.7,-2.14,-2.14,-0.41,-2.14,270,0,0,-0.87,-0.3,-1.16,-1.19,-0.65,0.77,62.5,85
44,4,198508,4.29,71.8,-1.9,-1.9,0.06,-1.81,215,0,0.37,0.15,-0.51,-1.19,-1.26,-1.21,1.02,61.1,82.6
44,4,198509,1.94,66.7,-2.27,-2.27,-1.69,-2.27,96,45,-0.58,-0.32,-0.36,-1.08,-1.26,-1.16,0.9,53.4,80
44,4,198510,5.35,57,0.46,-1.58,1.38,-0.9,12,260,1.02,0.36,0.39,0.09,-0.59,-0.71,0.76,46,67.9
44,4,198511,8.58,50.6,2.29,2.29,5.64,2.29,0,432,2.6,2.28,1.67,1.09,0.42,0.12,1.1,41.9,59.4
44,4,198512,0.97,32.4,-0.54,1.51,-1.63,0.73,0,1011,-1.63,1.62,1.74,1.09,0.36,0.09,0.72,22.8,42
44,4,198601,1.56,31.8,-0.9,0.94,-1.25,-0.41,0,1029,-1.08,-1.84,0.99,0.84,0.6,-0.01,0.72,21.2,42.4
44,4,198602,3.14,32.8,-0.47,1.19,1.03,0.28,0,902,0.64,-0.16,-1.1,0.92,0.51,-0.02,0.45,24.9,40.8
44,4,198603,1.64,43.4,-1.1,-1.1,-2.05,-1.1,0,670,-1.26,-0.38,-0.99,0.96,0.54,-0.03,-0.09,30.9,56
44,4,198604,2.72,53.9,-1.24,-1.24,-0.74,-1.24,0,333,-0.21,-1.14,-0.56,0.45,0.46,0.31,-0.35,42,65.9
44,4,198605,1.73,63.6,-1.97,-1.97,-2.59,-1.97,62,106,-1.36,-1.28,-1.82,-2,-0.03,-0.33,-0.65,50.9,76.2
44,4,198606,1.84,71.8,-2.68,-2.68,-2.72,-2.68,208,0,-1.61,-1.94,-1.85,-2.25,-0.07,-0.43,-0.66,58.4,85.2
44,4,198607,3.88,76.6,-2.87,-2.87,-1.4,-2.87,360,0,0.06,-0.97,-1.52,-1.69,-0.63,-0.39,-0.8,65.1,88
44,4,198608,4.76,70.8,-2.48,-2.48,0.29,-2.3,186,6,0.59,0.36,-0.41,-1.5,-1.78,-0.23,-1.17,60.2,81.4
44,4,198609,1.24,66.7,-3.11,-3.11,-2.66,-3.11,96,45,-1.41,-0.41,-0.41,-1.53,-1.86,-0.27,-1.18,56.2,77.1
44,4,198610,1.62,57,-3.57,-3.57,-2.36,-3.57,12,260,-0.71,-1.73,-0.91,-1.79,-1.88,-1.05,-1.32,44.7,69.2
44,4,198611,4.78,42.8,0.26,-2.95,0.77,-2.59,0,666,1.19,0.26,-0.48,-0.73,-1.6,-1.87,-1.13,32.9,52.6
44,4,198612,4.67,35.8,0.89,-1.98,1.99,-0.79,0,905,1.3,1.58,0.73,0.19,-0.75,-1.15,-0.74,26.7,44.8
44,4,198701,4.12,30.7,1.48,-1.1,2.05,0.87,0,1063,1.06,1.5,1.68,0.5,-0.38,-0.64,-0.45,22,39.5
44,4,198702,1.49,33.6,0.95,-1.36,-1.13,0.11,0,879,-0.69,0.34,0.94,0.1,-0.17,-0.97,-0.71,23.1,43.9
44,4,198703,2.28,43.9,0.41,-1.66,-1.33,-0.66,0,654,-0.67,-1.07,-0.13,0.49,0.05,-0.81,-0.63,31.6,56.2
44,4,198704,6.18,50.7,1.58,1.58,3.62,1.58,0,429,1.73,1.03,0.51,1.41,0.64,-0.15,0.03,40.2,61.2
44,4,198705,3.27,63.5,-0.29,1.12,-0.87,0.6,61,107,-0.29,1.05,0.57,0.94,0.35,0.07,-0.26,51.3,75.6
44,4,198706,3.88,72.5,-0.22,1.05,0.11,0.52,228,0,0.12,-0.29,0.82,0.5,0.81,0.39,-0.07,60.8,84.3
44,4,198707,2.14,77.8,-1.05,-1.05,-2.54,-1.05,397,0,-1.34,-0.81,-0.89,-0.42,0.79,0.11,-0.26,65.9,89.6
44,4,198708,1.96,74.3,-1.94,-1.94,-3,-1.94,288,0,-1.22,-1.58,-1.34,-0.64,-0.03,-0.32,-0.5,62.3,86.3
44,4,198709,8.29,66.9,1.42,1.42,4.27,1.42,100,43,1.74,1.03,0.37,0.79,0.58,0.84,0.37,56.8,77
44,4,198710,1.92,49.9,1.08,1.08,-0.59,0.68,0,468,-0.51,1.2,0.55,-0.15,0.05,0.86,-0.05,36.8,63.1
44,4,198711,4.48,46.9,1.62,1.62,1.95,1.62,0,543,1.05,0.26,1.41,0.37,0.57,0.82,-0.57,35.5,58.3
44,4,198712,2.52,38.2,-0.05,1.4,-0.16,1.24,0,831,-0.17,0.66,0.08,0.27,0.69,0.53,-0.37,29.7,46.7
44,4,198801,2.4,27.2,-0.11,1.2,-0.17,0.88,0,1172,-0.16,-0.32,0.45,0.59,0.07,0.24,-0.27,17.1,37.3
44,4,198802,1.64,34.4,-0.42,0.74,-0.99,-0.13,0,857,-0.55,-0.59,-0.59,0.86,0,0.29,-0.48,23.9,44.9
44,4,198803,1.88,43.6,-0.97,-0.97,-1.78,-0.97,0,663,-1.03,-1.28,-1.29,-0.56,-0.29,0.22,-0.45,31,56.2
44,4,198804,2.28,51.8,-1.19,-1.19,-0.96,-1.19,0,396,-0.57,-1.27,-1.48,-0.45,-0.1,-0.52,-0.51,39.8,63.7
44,4,198805,6.97,62.2,1.14,1.14,3.43,1.14,44,131,1.68,0.97,0.35,-0.16,0.85,0.11,0.04,50.6,73.7
44,4,198806,1.49,70,-0.8,-0.8,-2.4,-0.8,159,9,-2.16,0.28,-0.09,-0.81,-0.5,-0.36,-0.02,57,83.1
44,4,198807,3.94,77,-1.02,-1.02,-0.91,-1.02,372,0,0.1,-1.14,0.2,-0.72,-0.28,-0.01,0.02,64.4,89.5
44,4,198808,3.77,76.4,-1.33,-1.33,-1.24,-1.33,353,0,0.1,0,-0.87,-0.48,-0.69,0.35,-0.03,64.9,87.9
44,4,198809,2.19,64.3,-1.66,-1.66,-1.4,-1.66,59,80,-0.39,-0.43,-0.4,-0.38,-0.88,-0.65,0.14,52.6,75.9
44,4,198810,1.34,49.9,-2.12,-2.12,-1.88,-2.12,0,468,-0.92,-1.27,-1.04,-0.56,-1.2,-0.8,0.09,37.3,62.6
44,4,198811,4.25,45.3,-1.85,-1.85,0.14,-1.72,0,591,0.94,-0.03,-0.43,-1.05,-0.68,-0.88,0,33.8,56.8
44,4,198812,1.06,34.7,-2.41,-2.41,-2.23,-2.41,0,939,-1.53,-0.08,-0.7,-0.87,-0.74,-1.24,-0.42,23.9,45.4
44,4,198901,2.01,37,-2.57,-2.57,-1.23,-2.57,0,868,-0.54,-1.45,-0.33,-1.08,-0.74,-1.34,-0.71,26.6,47.4
44,4,198902,2.22,35,-2.39,-2.39,-0.27,-2.39,0,840,-0.04,-0.46,-1.35,-1.1,-1.61,-1.23,-0.62,24.9,45
44,4,198903,4.11,42.6,0.35,-1.8,1.05,-1.27,0,694,0.69,0.46,0.08,-0.52,-0.8,-0.71,-0.38,31.5,53.7
44,4,198904,2.36,50.8,0.07,-1.86,-0.74,-1.6,0,426,-0.5,0.07,-0.01,-0.21,-0.97,-0.71,-0.87,38.5,63
44,4,198905,7.93,60,1.66,1.66,4.82,1.66,24,179,2.1,1.37,1.49,0.37,-0.06,-0.54,-0.37,49.1,71
44,4,198906,5.75,72.3,2.33,2.33,2.5,2.33,222,0,1.08,2.39,1.71,1.28,0.59,0.17,-0.17,62.2,82.3
44,4,198907,5.73,74.4,2.88,2.88,2.37,2.88,291,0,1.24,1.48,2.8,2.05,1.26,0.51,0.32,64.7,84
44,4,198908,2.1,71.7,2.17,2.17,-1.23,1.6,212,0,-1.08,0.05,0.61,1.46,0.62,0.27,0.41,62.3,81.2
44,4,198909,3.83,66.2,2.16,2.16,0.63,1.79,88,52,0.45,-0.44,0.15,1.21,1.03,0.57,-0.1,56,76.2
44,4,198910,4.67,56,2.35,2.35,1.25,2.35,9,288,0.78,0.74,0.1,1.57,1.4,1,0.21,43.4,68.7
44,4,198911,2.45,43.7,0.04,2.15,0.12,2.14,0,639,-0.06,0.5,0.49,0.77,1.35,0.75,-0.06,32.4,55
44,4,198912,1.32,23.3,-0.41,1.52,-1.22,0.9,0,1293,-1.25,-0.86,-0.07,-0.01,0.93,0.84,-0.16,13.2,33.5
44,4,199001,3.12,40.2,-0.29,1.44,0.21,0.86,0,769,0.42,-0.59,-0.51,-0.37,1.15,1.02,-0.08,30,50.4
44,4,199002,1.93,41.8,-0.66,0.89,-1.19,-0.23,0,650,-0.28,0.04,-0.69,-0.04,0.34,0.98,-0.07,29.7,54
44,4,199003,2.54,47.2,-1.06,-1.06,-1.4,-1.06,0,552,-0.45,-0.57,-0.28,-0.22,-0.19,0.73,0,35.1,59.2
44,4,199004,3.58,53.1,0.12,-0.84,0.35,-0.49,0,357,0.39,-0.11,-0.3,-0.54,-0.48,0.92,0.13,40.9,65.2
44,4,199005,5.59,60.5,0.82,0.82,2.15,0.82,27,167,1.01,0.94,0.56,-0.06,0.24,0.49,-0.1,49.6,71.4
44,4,199006,1.72,70.3,0.01,0.01,-2.16,-0.72,167,8,-1.78,-0.22,-0.04,-0.26,-0.2,-0.25,-0.1,57.9,82.7
44,4,199007,5.78,75,0.52,0.52,1.51,0.52,310,0,1.27,-0.07,0.45,0.13,-0.18,-0.21,0.17,64,85.9
44,4,199008,4.63,71.9,0.67,0.67,0.63,0.67,218,0,0.53,1,0.15,0.43,0.01,0.29,0.36,62.2,81.5
44,4,199009,2.07,65.1,0.21,0.21,-1.17,-0.39,71,68,-0.48,-0.14,0.39,0.27,0.06,0.08,0.37,54.1,76.2
44,4,199010,7.26,57.6,1.29,1.29,3.3,1.29,14,243,1.61,0.97,1,1.02,0.76,0.42,0.94,45.7,69.5
44,4,199011,1.77,48.2,0.83,0.83,-1,0.15,0,504,-0.55,1.08,0.53,0.5,0.67,0.29,0.67,35,61.4
44,4,199012,4.42,40.3,1.37,1.37,1.87,1.37,0,766,1.15,0.32,1.38,1.31,1.04,0.83,1.09,29.4,51.1
44,4,199101,3.19,33.8,1.48,1.48,0.78,1.48,0,967,0.47,1,0.44,0.99,1.08,0.85,1.2,24.1,43.5
44,4,199102,0.98,39.4,-0.73,0.6,-2.2,-0.66,0,717,-1.27,-0.5,0.32,0.51,0.52,0.71,1.09,28,51
44,4,199103,4.63,45.4,-0.2,0.99,1.36,0.44,0,608,1.02,0.1,0.28,1.15,1.21,1.02,1.13,34.7,56.1
44,4,199104,2.05,54.7,-0.72,-0.72,-1.61,-0.72,0,313,-0.78,0.18,-0.48,0.07,0.62,0.79,1.09,43.2,66.2
44,4,199105,1.71,68.5,-1.79,-1.79,-3.45,-1.79,145,36,-1.38,-1.7,-0.75,-0.36,0.06,0.08,0.33,56.6,80.4
44,4,199106,3.07,71.5,-2.1,-2.1,-1.48,-2.1,200,0,-0.42,-1.36,-1.62,-1.15,0.24,0.28,-0.02,59.3,83.7
44,4,199107,4.25,76.6,-2.17,-2.17,-0.84,-2.17,360,0,0.31,-0.16,-0.98,-1.17,-0.62,0.04,-0.18,65.9,87.4
44,4,199108,1.57,74.5,-3.06,-3.06,-3.35,-3.06,294,0,-1.7,-0.79,-0.99,-1.3,-0.92,-0.44,-0.17,62.5,86.5
44,4,199109,2.49,66.3,-3.25,-3.25,-1.52,-3.25,90,51,-0.2,-1.3,-0.92,-1.82,-1.5,-0.27,-0.28,53.9,78.7
44,4,199110,1.78,56,-3.63,-3.63,-2.15,-3.63,9,288,-0.6,-0.85,-1.69,-1.85,-1.89,-1.43,-0.64,42.3,69.7
44,4,199111,2.18,43.8,-3.99,-3.99,-2.18,-3.99,0,636,-0.24,-0.72,-0.88,-1.53,-1.73,-1.35,-0.68,32.6,55
44,4,199112,4.84,38.6,0.27,-3.3,0.82,-2.92,0,818,1.4,0.67,0.05,-0.73,-1.58,-1.35,-0.23,28.2,48.9
44,4,199201,2.07,34.4,-0.23,-3.19,-0.7,-3.03,0,949,-0.48,0.69,0.34,-1.01,-1.49,-1.62,-0.37,24.8,44.1
44,4,199202,2.2,37.6,-0.38,-3.03,-0.5,-3,0,767,-0.05,-0.43,0.52,-0.47,-1.06,-1.37,-0.36,27.3,47.9
44,4,199203,3.56,41.5,0.17,-2.55,0.5,-2.26,0,728,0.32,0.17,-0.16,-0.06,-0.78,-1.62,-0.24,31.2,51.9
44,4,199204,3.66,52.4,0.33,-2.11,0.53,-1.55,0,378,0.44,0.45,0.3,0.42,-0.74,-1.21,-0.24,41,63.9
44,4,199205,4.09,58.5,0.55,-1.64,0.77,-0.73,15,216,0.2,0.36,0.42,0.55,-0.18,-0.71,-0.49,47.1,69.9
44,4,199206,3.19,66.8,0.54,-1.43,0.13,-0.45,87,33,-0.33,-0.23,-0.02,-0.17,-0.06,-0.72,-0.35,55.9,77.8
44,4,199207,5.28,74.9,1.03,-0.73,1.66,0.84,307,0,0.98,0.35,0.26,0.37,0.45,-0.52,-0.4,64.8,84.9
44,4,199208,3.04,69.3,0.83,-0.75,-0.3,0.63,145,12,-0.34,0.24,-0.06,0.17,0.36,-0.18,-0.56,58.6,80
44,4,199209,5.3,64.6,1.49,1.49,2.24,1.49,63,75,0.97,0.44,0.73,0.53,0.34,0.36,-0.05,54,75.2
44,4,199210,1.85,52.3,1.06,1.06,-0.84,0.53,0,394,-0.56,0.32,-0.02,0.14,0.2,0.31,-0.73,39.8,64.8
44,4,199211,4.47,44.7,1.64,1.64,2.07,1.64,0,609,1.05,0.23,0.67,0.47,0.58,0.65,-0.41,36.1,53.3
44,4,199212,5.11,35.2,2.47,2.47,3.01,2.47,0,924,1.56,1.63,0.84,1.12,0.91,0.74,-0.31,27.4,43
44,4,199301,2.6,36.5,2.17,2.17,-0.16,2.03,0,884,0.01,1.05,1.3,0.77,0.82,0.83,-0.39,28.2,44.8
44,4,199302,2.28,32.1,1.92,1.92,-0.05,1.7,0,921,0.01,-0.05,0.84,0.94,0.77,0.85,-0.25,22.1,42.1
44,4,199303,7.85,38.8,3.73,3.73,6,3.73,0,812,2.73,1.94,1.62,1.48,1.77,1.45,0.14,29.9,47.8
44,4,199304,4.98,51.7,4.05,4.05,2.12,4.05,0,399,1.17,2.74,2.23,2,1.76,1.66,0.45,39.6,63.8
44,4,199305,2.73,63.7,-0.5,3.13,-1.5,2.5,64,104,-0.64,0.34,1.86,1.76,1.66,1.48,0.53,51.4,76
44,4,199306,2.96,70.4,-0.72,2.54,-0.81,1.55,169,7,-0.5,-0.94,-0.12,1.05,1.2,1.54,0.52,57.9,82.9
44,4,199307,2.7,77.2,-1.38,1.55,-2.2,-0.27,378,0,-0.85,-1.01,-1.2,0.8,1.31,1.06,0.36,65.5,88.8
44,4,199308,2.94,74.5,-1.9,0.72,-2,-1.72,294,0,-0.41,-0.87,-1.1,0.52,0.79,1,0.6,62.6,86.3
44,4,199309,4.13,66.6,-1.65,0.7,0.17,-1.5,95,47,0.57,0,-0.44,-0.43,0.49,0.83,0.78,55.7,77.5
44,4,199310,2.38,53.3,-1.85,-1.85,-1.11,-1.85,0,366,-0.24,0.1,-0.26,-1.03,0.35,0.88,0.78,41.4,65.2
44,4,199311,5.54,44.8,0.64,-1.02,1.91,-0.04,0,606,1.51,0.76,0.78,-0.09,0.9,1.05,1.1,34,55.6
44,4,199312,4.01,33.6,1.18,1.18,1.83,1.18,0,973,0.89,1.62,0.97,0.36,0.29,0.93,1.1,24.9,42.1
44,4,199401,4.15,25.5,1.76,1.76,2.09,1.76,0,1224,1.08,1.24,1.71,0.95,0.2,1.19,1.29,16.6,34.4
44,4,199402,4.04,33.9,2.29,2.29,2.14,2.29,0,871,1.19,1.45,1.54,1.5,0.72,1.42,1.5,23.7,44.1
44,4,199403,7.33,41.6,3.75,3.75,5.09,3.75,0,725,2.48,2.33,2.36,2.01,1.67,1.33,1.87,30.6,52.5
44,4,199404,2.41,57.7,2.82,2.82,-1.62,2.13,10,229,-0.46,1.57,1.83,2.03,1.67,0.98,1.77,43.9,71.5
44,4,199405,2.6,58.3,2.22,2.22,-0.95,1.12,14,222,-0.73,-0.97,0.79,1.53,1.56,0.92,1.76,45.2,71.5
44,4,199406,3.32,73.5,1.75,1.75,-0.73,0.37,255,0,-0.24,-0.84,-1.01,1.16,1.34,1,1.94,61.4,85.7
44,4,199407,6.21,75.3,2.28,2.28,2.13,1.66,319,0,1.52,0.78,0.11,1.46,1.96,1.6,2.09,64.9,85.7
44,4,199408,6.14,70.6,2.89,2.89,2.54,2.89,180,7,1.16,1.65,1.24,1.47,1.87,1.88,2.18,60,81.3
44,4,199409,2.89,64.4,2.68,2.68,0.27,2.68,61,79,0.03,0.66,1.19,0.31,1.57,1.58,1.73,52.7,76.1
44,4,199410,1.05,53.3,-0.59,1.82,-1.76,1.02,0,366,-1.17,-1.03,-0.05,0.02,0.92,1.48,1.57,39.6,66.9
44,4,199411,2.78,49.6,-0.73,1.43,-0.62,0.34,0,462,0.15,-0.78,-0.79,0.31,0.63,1.16,1.43,37.6,61.5
44,4,199412,2.09,40.2,-0.93,1.01,-0.81,-0.39,0,769,-0.53,-0.29,-0.98,0.24,-0.26,0.92,1.21,30,50.5
44,4,199501,4.63,35.7,0.84,1.75,2.52,1.29,0,908,1.35,0.6,0.48,0.13,0.24,1.01,1.41,27.8,43.7
44,4,199502,1.29,31.4,-0.44,1.12,-1.33,0.16,0,941,-0.9,0.5,0.09,-0.67,0.24,0.59,1.33,20.8,42.1
44,4,199503,1.71,46.1,-1.16,-1.16,-2.28,-1.16,0,586,-1.19,-1.76,-0.26,-0.98,0.04,-0.4,0.65,33.5,58.6
44,4,199504,1.62,52.2,-1.63,-1.63,-1.77,-1.63,0,384,-1.24,-1.85,-2.28,-0.82,-0.77,-0.58,0.25,38.6,65.8
44,4,199505,4.68,61.3,0.29,-1.17,0.87,-0.65,34,149,0.53,-0.3,-0.92,-0.64,-1.03,-0.23,0.43,49.9,72.6
44,4,199506,6.77,70.2,1.61,1.61,4.05,1.61,164,8,1.5,1.52,0.73,0.36,-0.26,0.33,0.94,60,80.4
44,4,199507,3.51,76.3,-0.11,1.33,-0.33,1.09,350,0,-0.21,1.06,1.13,-0.32,0.04,-0.12,1.11,65.2,87.3
44,4,199508,2.74,75.5,-0.62,0.68,-1.56,-0.43,326,0,-0.55,-0.6,0.43,-0.29,-0.23,-0.67,1.07,64.4,86.7
44,4,199509,2.82,65.1,-0.78,-0.78,-0.67,-0.78,71,68,-0.01,-0.59,-0.67,-0.02,-0.19,-0.61,0.88,53.5,76.7
44,4,199510,6.39,57.4,0.79,0.79,2.38,0.79,13,249,1.35,0.94,0.49,0.99,0.07,0.27,1.2,44.5,70.3
44,4,199511,4.23,39.7,1.49,1.49,2.34,1.49,0,759,0.93,1.51,1.12,1.16,0.59,0.48,1.07,29.8,49.7
44,4,199512,2.14,32,1.25,1.25,-0.27,1.02,0,1023,-0.49,0.39,1.2,0.39,0.73,0.53,0.96,23.1,40.8
44,4,199601,6.55,30.6,2.85,2.85,5.19,2.85,0,1066,2.26,1.46,1.5,1.33,1.62,0.84,1.19,20.9,40.3
44,4,199602,2.25,33.6,2.5,2.5,-0.15,2.38,0,879,-0.01,1.67,1.15,1.53,1.53,1,1.01,24,43.1
44,4,199603,3.43,38.4,2.46,2.46,0.65,2.46,0,825,0.23,0.13,1.48,1.62,1.08,1.23,0.57,27.2,49.5
44,4,199604,2.68,53.6,1.96,1.96,-0.74,1.58,0,342,-0.24,-0.12,-0.16,1,1.03,1.4,0.58,41,66.2
44,4,199605,5.78,60.1,2.56,2.56,2.42,2.56,24,176,1.11,0.66,0.63,1.14,1.51,1.58,0.94,49.1,71.1
44,4,199606,5.22,71.9,2.94,2.94,1.91,2.94,211,0,0.83,1.34,0.94,1.63,1.74,1.41,1.26,60.8,83
44,4,199607,6.58,72.3,3.83,3.83,3.58,3.83,229,0,1.72,1.58,2.1,1.47,1.84,1.89,1.36,62.1,82.5
44,4,199608,4.94,71.6,3.99,3.99,1.68,3.99,209,0,0.67,1.38,1.55,1.61,1.76,1.98,1.16,61.3,81.8
44,4,199609,9.54,65.4,5.92,5.92,7.01,5.92,75,63,2.01,2.12,2.7,2.58,2.83,2.42,1.71,55.5,75.4
44,4,199610,3.93,54.8,5.65,5.65,1.03,5.65,6,322,0.5,1.95,1.97,2.57,2.34,2.35,1.87,43.2,66.5
44,4,199611,3.42,39.7,5.56,5.56,1.47,5.56,0,759,0.52,0.58,1.89,2.44,2.36,2.44,1.98,30.1,49.3
44,4,199612,4.52,38.2,5.7,5.7,2.14,5.7,0,831,1.21,1.03,0.96,2.77,2.39,2.71,2.22,29.1,47.2
44,4,199701,1.88,33,4.82,4.82,-0.87,4.44,0,992,-0.69,0.45,0.59,2.05,2.48,2.25,2,22.6,43.4
44,4,199702,1.88,39.9,3.96,3.96,-1.09,3.13,0,703,-0.32,-0.8,0.2,1.69,2.26,2.12,2.13,29.6,50.2
44,4,199703,4.65,45.1,4.03,4.03,1.42,3.67,0,617,1.04,0.55,0.11,0.76,2.4,2.23,2.4,33.7,56.5
44,4,199704,1.85,50,3.21,3.21,-1.22,2.36,0,450,-0.98,0.09,-0.15,0.35,1.62,2.21,2.5,37.8,62.2
44,4,199705,1.71,58.2,2.27,2.27,-1.83,0.76,14,224,-1.38,-1.83,-0.83,-0.5,1.02,1.71,2.54,44.6,71.9
44,4,199706,3.72,69,2.13,2.13,0.27,0.73,134,14,0.02,-1.06,-1.44,-1.13,-0.06,1.57,2.34,57.6,80.4
44,4,199707,3.65,74.8,1.75,1.75,-0.48,0.21,304,0,-0.11,-0.13,-0.96,-0.94,-0.35,1.03,2.32,63.1,86.5
44,4,199708,2.78,71.8,1.09,1.09,-1.42,-0.81,215,0,-0.52,-0.52,-0.53,-1.01,-0.75,0.66,2.02,60.1,83.5
44,4,199709,4.35,65.2,1.24,1.24,0.78,-0.34,72,66,0.65,0.02,-0.12,-1.03,-0.9,-0.1,1.95,53.6,76.8
44,4,199710,2.33,54.5,0.77,0.77,-1.03,-0.99,5,331,-0.27,0.16,-0.25,-0.85,-0.88,-0.45,1.5,42.5,66.6
44,4,199711,6.31,42.4,1.8,1.8,3.33,0.89,0,678,1.81,0.97,1.01,0.48,0,0.01,1.71,33.3,51.5
44,4,199712,2.16,37.3,1.44,1.44,-0.51,0.43,0,859,-0.47,1.23,0.66,0.34,-0.39,-0.39,1.77,28.3,46.3
44,4,199801,6.45,39.6,2.81,2.81,4.56,2.79,0,787,2.22,1.43,2.02,1.22,0.56,0.41,1.77,31.4,47.9
44,4,199802,6.38,40.2,4.08,4.08,4.68,4.08,0,694,2.35,2.88,2.28,2.25,1.65,1.13,2.22,31.6,48.7
44,4,199803,5.03,44.1,4.33,4.33,2,4.33,0,648,1.26,2.35,2.9,2.19,2.07,1.17,2.36,33.7,54.5
44,4,199804,3.94,55.2,4.04,4.04,0.47,4.04,0,298,0.61,1.25,2.3,2.42,2.13,1.49,2.57,42.7,67.6
44,4,199805,5.07,64.9,3.93,3.93,0.91,3.93,81,84,0.74,0.88,1.37,2.49,2.42,2.03,2.97,54.1,75.7
44,4,199806,5.47,70.2,4.34,4.34,2.46,4.34,164,8,0.95,1.15,1.2,2.96,2.3,2.59,3.09,60.1,80.3
44,4,199807,1.3,74.9,-0.87,3.03,-2.61,1.97,307,0,-2.19,-0.42,0,1.81,2.36,2.02,2.44,63.2,86.6
44,4,199808,1.85,74.5,-1.74,1.76,-2.88,-0.4,294,0,-1.34,-2.07,-1.09,0.13,1.43,1.67,1.77,62.5,86.5
44,4,199809,1.56,71.4,-2.55,0.58,-2.98,-2.52,201,9,-0.95,-1.65,-2.22,-0.74,1.21,1.23,0.82,58.1,84.8
44,4,199810,1.58,56.2,-3.08,-3.08,-2.36,-3.08,9,282,-0.74,-1.52,-2.15,-1.3,0.2,1.15,0.52,44,68.3
44,4,199811,0.88,46.6,-4.03,-4.03,-3.82,-4.03,0,552,-1.39,-1.54,-1.85,-2.46,-1,0.35,0.21,34.1,59
44,4,199812,1.84,41.6,-4.78,-4.78,-3.48,-4.78,0,725,-0.75,-1.47,-1.66,-2.87,-1.71,0.34,-0.04,31.3,52
44,4,199901,5.44,35.5,-3.82,-3.82,1.4,-3.23,0,914,1.76,0.86,0,-1.46,-1.22,0.15,0.36,25.1,45.9
44,4,199902,1.89,38,-3.73,-3.73,-0.91,-3.44,0,756,-0.31,1.12,0.55,-1.07,-1.73,-0.67,0.35,27,48.9
44,4,199903,3.57,40.8,-3.15,-3.15,0.59,-2.59,0,750,0.33,0.01,1.06,-0.45,-1.95,-0.98,0.21,29.8,51.7
44,4,199904,2.2,53.9,-3.27,-3.27,-1.33,-3.14,0,333,-0.64,-0.3,-0.48,-0.27,-1.56,-1.37,0.23,41,66.7
44,4,199905,2.03,62.5,-3.63,-3.63,-2.1,-3.63,48,125,-1.14,-1.41,-1.01,-0.37,-1.41,-1.88,0.2,48.9,76
44,4,199906,1.44,70.5,-4.21,-4.21,-2.86,-4.21,172,7,-2.25,-1.98,-2.12,-0.84,-1.91,-2.46,-0.1,58.3,82.8
44,4,199907,3.32,78.1,-4.53,-4.53,-2.28,-4.53,406,0,-0.35,-1.56,-1.74,-1.84,-1.49,-2.26,-0.12,65.7,90.4
44,4,199908,3.31,74.1,-4.64,-4.64,-1.72,-4.64,282,0,-0.17,-0.44,-1.3,-1.7,-1.11,-2.14,0.04,61.7,86.5
44,4,199909,10.12,65.8,2.09,-2.08,6.26,0.35,82,58,2.12,1.87,1.6,0.05,0.52,-0.23,0.75,55.1,76.6
44,4,199910,2.23,53,-0.15,-2.01,-0.44,0.17,0,372,-0.32,1.71,1.4,0.07,-0.21,-0.18,0.68,40.8,65.1
44,4,199911,2.1,50.3,-0.41,-2.08,-0.84,-0.27,0,441,-0.3,-0.55,1.36,0.34,-0.21,-0.01,0.2,38.5,62.1
44,4,199912,2.59,37.9,-0.39,-1.89,-0.06,-0.15,0,840,-0.12,-0.38,-0.6,0.81,-0.29,0.15,0.31,27.9,47.9
44,4,200001,1.98,32.2,-0.59,-1.93,-0.72,-0.47,0,1017,-0.57,-0.51,-0.61,0.76,-0.28,-0.51,-0.24,22,42.5
