sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Xishuangbanna,0.09,0.47,0.88,1.31,0,0.01,0.27,0.13,0.2,0.3,0.32,0.23,0.27,0.12,0.05,0.11,1.01,0.58,0.03,0.03,0.13,0,0,0,0.51,0,0,0.11,0,0.02,0.02,1.02,0.02,0.43,0.02,0.9,0.08,0,1.6,3.22,0,0,0.25,1.01,0.93,0.11,0.01,0.31,1.28,1.91,0.51,2.04,0.65,1.97,3.06,2.65,4.52,3.57,1.36,0.3,1.48,2.14,6.5,2.4,0.96,0,0.88,2.62,0.56,0.06,1.62,0.37,0.85,5,1.66,1.12,0.69,0.23,0,0.22,0.01,0.68,1.44,0.33,0,0.08,0.92,0,0.4,0,0,0.15,0.16,0,0,0.23,0.41,0,0.83,0,0,0,0,0.12,0,0,0.01,0.26,0.01,0,0,0,0,0
Baotianman,93.47,86.28,94.12,94.46,91.57,98.03,92.04,93.51,93.71,100.2,96.11,97.73,96.09,84.56,90.61,102.91,104.91,100.19,93.88,92.35,100.31,90.75,82.63,97.53,98.01,92.25,92.79,91.84,98.18,87.27,87.87,94.24,93.9,103.98,93.51,106.56,88.69,89.31,88.68,85.41,90.65,85.27,90.76,87.23,87.24,88.16,92.03,79.5,84.6,89.11,99.53,90.19,89.52,93.66,103.72,111.26,92.01,91.8,83.82,90.71,80.86,97.11,95.05,89.01,90.33,92.71,104.03,85.26,104.21,99.04,100.8,90.46,83.43,89.47,85.38,97.5,83.7,88.4,91.72,91.03,88.6,82.75,90.33,91.66,95.45,90.63,89.94,94.62,82.83,80.2,90.46,95.83,87.56,80.96,87.02,90.37,77.31,75.67,75.33,80.22,77.35,66.87,74.4,67.86,80.67,70.52,62.14,76.37,75.87,76.1,76.54,83.29,75.16,67.37
Lienhuachih,11.77,7.04,9.67,10.06,7.6,6.97,8.04,6.2,4.14,5.26,4.84,4.52,9.33,4.47,3.48,6.82,16.07,15.76,6.59,6.91,6.4,3.2,6.56,5.45,8.35,5.55,6.4,4.04,4.4,4.76,1.42,11.47,5.8,8.62,2.89,5.36,1.66,2.38,6.88,8.7,2.17,5.88,8.64,6.43,4.39,5.2,4.95,2.68,4.79,4.81,4.11,1.73,1.24,2.31,5.41,4.93,3.84,4.47,3.3,3.8,4.93,10.6,16.92,3.46,4.98,1.14,6.92,9.65,3.39,5.34,7.61,5,3.4,7.02,3.95,5.6,6.08,4.91,2.97,4.77,5.37,4.73,5.47,5.6,3.81,9.79,3.39,1.69,4.97,1.8,1.87,5.24,4.33,2.15,4.49,3.74,2.92,0.53,1.82,1.2,0.27,1.61,2.42,0.61,5.37,0.95,0.49,3.47,1.97,0.58,4.89,1.02,1.49,2.95
Zenlun,8.33,4.94,6.39,5.83,4.31,3.26,4.17,3.82,1.49,2.6,2.46,1.8,5.01,2.5,1.39,3.74,10.23,10.81,3.46,3.73,3.58,0.9,3.96,2.8,5.26,2.76,3.34,1.67,1.87,2.06,0.25,7.07,2.45,5.31,1.25,2.71,0.6,1.31,3.96,5.15,0.6,3.06,5.17,3.83,1.74,3.76,2.73,1.22,2.84,2.28,1.77,0.55,0.31,0.59,2.37,2.65,1.82,1.86,1.55,1.75,2.71,6.13,11.08,0.95,2.27,0.17,3.51,5.91,1.58,2.84,4.24,2.47,1.51,4.26,1.58,2.92,3.56,2.81,1.22,2.1,3.02,2.57,3.1,2.9,1.98,6.56,1.58,0.56,2.67,0.55,1.01,3.3,2.09,0.78,2.35,1.86,1.57,0.1,1.17,0.56,0.01,0.82,0.93,0.05,2.31,0.19,0.06,1.9,0.84,0.02,2.3,0.26,0.41,1.08
Zofin,154.15,154.56,136.07,135.92,147.84,131.81,139.03,148.88,138.74,126.3,127.06,144.72,120.47,128.37,138.97,114.2,148.39,118.83,141.82,127.41,128.17,141.44,125.44,143.2,130.27,110.13,127.66,125.88,138.75,118.36,149.63,135.95,141.58,106.72,131.63,127.89,119.8,120.57,131.36,147.01,148.43,139.43,128.02,130.12,119,132.92,139.16,124.91,125.98,135.11,124.93,136.03,129.87,135.52,140.31,146.7,121.96,128.81,129.49,123.5,113.91,141.37,139.77,133.39,140.47,113.46,122.1,129.54,137.58,131.58,135.65,134.48,140.62,110.36,126.04,129.41,119.18,128.87,132.68,147.71,122.86,130.19,128.26,132.87,138.86,134.64,135.88,120.66,117.57,115.67,132.29,119.47,127.64,105.91,119.84,139.31,135.65,122.16,119.45,99.62,122.73,113.56,136.97,123.09,131.44,120.66,101.78,107.74,107.62,128.98,112.83,110.4,114,88.94
Santa_Cruz,31.42,33.08,32.49,20.7,23.23,13.38,11.69,25.49,18.61,21.22,22.1,18.23,25.18,13.11,14.64,22.52,30.38,21.75,25.66,17.12,17.87,30.14,22.8,21.75,13.07,13.42,13.41,16.07,23.16,16.56,12.88,23.07,24.18,7.76,17.09,12.4,23.41,17.31,20.18,9.01,4.07,18.48,13.95,16.07,17.16,21.01,21.18,28.76,31.57,20.07,18.49,19.37,19.69,18.15,25.06,26.72,14.51,8.42,10.32,14,17.76,20.13,22.27,23.07,20.14,18.78,18.36,16.62,15.06,10.24,26.66,21.61,12.09,17.34,23.75,26.59,19.63,12.84,12.19,8.76,5.93,15.94,4.73,13.07,19.13,5.03,9.08,12.83,20.55,24.06,13.58,9.93,10.34,14.84,1.73,1.98,6,8.28,14.7,5.5,8.77,7.86,3.78,4.76,3.25,9.48,12.09,11.54,8.82,3.72,13.05,8.6,15.7,1.46
Wind_River,157.45,153.79,156.51,134.14,135.59,129.43,148.58,170.98,165.8,150.33,182.64,157.83,160.16,145.55,147,187.51,160.96,161.35,178.17,170.53,166.47,176.17,155.75,163.32,147.85,127.78,154.22,152.22,166.91,158.51,159.55,160,156.91,114,171.4,156.36,152.17,155.46,148.43,138.08,137.32,157.24,158.42,156.33,159.05,159.84,141.04,169.93,168.99,166.64,169.74,164.53,141.44,161.75,169.16,163.35,153.62,127.84,150.69,155.46,145.66,150.42,142.29,165.68,146.15,145.25,141.12,145.08,150.49,156.54,161.75,160.09,145.15,151.87,156.28,159.41,153.78,152.31,142.51,140.97,136.57,161.66,133.49,148.69,167.25,134.22,137.16,140,141.31,138.45,139.23,117.95,150.7,140.41,130.9,151.42,135.18,129.86,146.33,146.86,148.21,148.54,127.88,127.88,140.33,138.96,146.46,150.9,150.74,137.03,155.01,137.84,149.67,129.29
Yosemite_National_Park,179.82,190.44,194.99,174.23,190.32,183.4,222.01,210.95,205.31,207.57,234.79,227.94,211.31,221.67,182.36,189.16,204.98,219.65,218.16,227.02,215.99,217.59,222.89,227.52,211.09,169.81,201.4,191.89,199.73,213.94,202.07,199.4,201.56,160.58,194.3,186.49,192.45,195.11,184.54,170.34,190.26,196.34,183.9,195.21,184.55,198.95,181.61,204.35,191.54,176.08,183.09,184.59,194.73,182.59,192.54,186.31,181.55,173.42,180.58,187.32,181.86,184.41,175.23,186.77,182.85,167.35,176.95,178.29,179.84,171.22,190.94,172.69,169.46,168.43,184.66,185.12,173.01,161.09,169.58,168.23,161.71,183.59,176.63,171.76,177.78,167.05,151.34,165.88,168.88,173.52,165.59,147.8,162.75,166.93,155.04,150.33,147.09,164.17,157.9,149.93,144.34,147.86,136.79,132.19,130.09,142.05,140.6,140.94,145.59,141.8,152.52,129.82,135.29,109.53
La_Planada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0.82,0,0.05,0.08,0,0,0,0,0,0,0.92,0,0,0.17,0.23,0,0.06,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.04,0.01,0,0,0,0.08,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
Laupahoehoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palamanui,0.05,0,0,0,0.03,0,0,0.03,0.07,0.05,0.03,0.01,0,0.04,0.13,0.08,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speulderbos,109.58,110.8,86.08,97.97,107.53,85.95,92.52,105.53,103.62,76.8,79.77,79.79,66.83,73.83,90.22,74.67,119.54,75.92,109.64,83.01,81.23,106.16,95.05,101.26,89.04,70.47,88.14,80.32,106.82,77.81,96.1,89.42,100.58,64.87,78,77.82,80.55,76.47,78.85,106.3,100.2,103.04,76.43,79.05,71.69,87.05,98.69,70.14,73.28,85.58,85.36,102.09,79.51,92.05,105.44,101.17,73.03,95.84,87.85,79.92,80.42,107.45,114.73,101.06,102.33,86,75.96,97.97,101.77,102.48,87.74,96.39,98.84,72.02,84.75,94.47,72.97,89.21,98.58,94.15,92.51,88.42,79.63,86.13,102.07,95.83,97.22,62.69,68.44,56.56,88.47,71.53,82.4,68.4,80.14,115.11,80.91,70.29,66.2,52.18,77.53,64.12,89.41,74.95,68.22,72.85,50.95,68,76.89,106.08,61.79,73.98,90.18,45.16
Wytham_Woods,96.88,82.41,74.93,84.1,85.32,83.61,85.49,86.05,94.21,75.98,72.99,68.8,64.14,72.91,87.55,73.18,110.39,75.82,96.43,68.45,69.77,89.97,78.27,78.34,89.91,72.87,78.67,70.69,94.14,74.49,81.08,80.54,92.31,73.36,77.18,82.42,76.02,70.98,71.58,96.83,93.48,93.52,73.71,83.44,69.96,79.54,92.69,67.2,67.2,78.81,79.8,88.9,71.3,78.96,93.81,94.27,63.7,78.29,69.82,68.11,68.88,97.08,93.61,79.18,85.28,67.57,67.56,77.66,83.91,79.62,70.37,67.71,80.04,61.82,71.99,78.27,66.78,75.1,87.82,78.12,77.93,74.43,70.29,77.26,92.36,87.66,81.46,63.07,61.62,54.39,73.59,65.87,62.57,52.32,66.27,83.59,59.88,56.7,56.2,57.01,68.84,38.23,60.34,48.85,56.85,53.81,43.35,59.22,60.39,88.87,42.8,61,69.59,41.17
Haliburton,186.01,192.2,197.31,204.18,210.37,201.5,210.97,191.74,206.12,198.7,199.81,201.19,193.04,200.12,189.81,199.13,216.48,199.77,190.01,194.3,186.27,191.2,204.58,204.71,212.73,214.37,194.12,204.12,201.31,191.76,177.75,184.66,192.08,197.45,208.41,203.55,198.78,198.54,204.47,208,192.7,187.67,203.01,194.69,187.73,192.54,190.8,193.2,195.2,203.23,194.89,197.52,186.35,192.06,183.52,206,197.43,199.59,192.23,191.56,190.69,188.22,191.75,195.94,192.82,201.38,203.12,182.11,191.13,184.5,183.99,201.04,176.37,201.22,185.23,202.76,187.89,196.55,180.79,195.35,190.02,180.57,188.63,180.2,184.35,178.57,175.98,185.99,198.33,191.8,182.15,203.51,196.57,186.79,192.53,194.09,197.67,176.1,184.89,188.48,171.21,192.65,192.38,188.85,183.85,175.54,181.34,193.12,189.77,172.72,175.92,174.31,186.18,184.24
Harvard_Forest,167.99,162.06,169.18,185.65,177.83,173.26,185.9,171.43,171.48,161.41,171.87,166.41,149.53,176.98,161.68,175.72,186.51,167.2,159.13,169.66,155.52,167.21,174.7,180.64,172.28,186.54,159.55,167.14,162.66,165.76,156.66,164.18,165.39,168.58,171.59,165.26,166.08,160.79,172.9,179.1,153.76,149.53,166.3,166.09,147.75,147.54,154.56,151.61,154.68,163.82,158.5,162.59,148.85,151.48,154.34,178.43,154.89,161.99,154.08,165.33,164.27,173.28,168.7,176.25,171.42,170.78,174.36,162.05,158.32,155.33,162.96,177.04,142.91,161.32,148.16,166.81,151.14,170.91,144.77,166.79,160,164.69,154.73,158.62,152.46,156.97,163.67,163.12,166.02,148.29,149.27,175.37,167.99,166.72,164.4,163.12,165.39,139.88,153.71,156.34,157.46,154.27,163.72,152.64,160.44,141.73,155.11,163.83,152.93,144.26,142.05,134.15,159.16,154.15
Wabikon,196.28,209.25,213.7,214.85,216.8,207.89,227.18,204.32,216.99,216.26,204.84,203.62,204.25,196.15,203.75,209.51,225.65,207.47,207.42,198.76,187.28,186.15,212.89,213.31,213.87,212.53,199.09,204.45,209.08,202.11,191.57,216.94,207.38,188.99,202.77,204.99,207.78,192.8,201.78,205.07,187.28,201.94,211.56,196.35,217,203.63,203.18,206.55,206.05,203.67,196.56,204.73,189.6,206.74,191.61,206.33,209.27,207.39,203.09,202.19,206.76,195.37,194.97,202.02,197.19,214.04,221.53,194.17,207,191.28,194.85,210.63,188.05,212.13,200.74,221.84,187.34,199.02,203.34,204.73,206.95,198.12,202.87,198.53,196.56,193.59,201.18,204.04,215.92,204.33,195.63,211.8,214.08,193.03,203.63,207.37,208.22,178.43,195.27,200.4,186.36,208.95,203.98,194.68,189.75,188.57,186.71,203.71,201.58,186.8,194.07,192.21,200.48,202.97
Changbaishan,214.13,221.1,222.18,218.89,221.59,218.04,217.4,222.84,232.66,224.4,218.66,231.61,226.21,213.4,227.36,227.14,226.6,221.46,229.05,218.84,222.24,223.39,222.07,224.01,213.32,216.41,222.84,219.34,225.65,215.35,223.09,220.51,218.74,218.86,218.99,220.04,215.79,213.75,219.65,217.23,221.03,221.61,218.06,222.31,228.57,227.02,225.22,222.55,218.5,221.75,223.16,224.26,224.15,225.29,221.15,220.34,223.35,222.56,215.46,226.24,218.57,223.65,223.59,224.53,225.47,221.96,219.75,221.4,226.24,216.89,222.49,224.63,221.54,222.15,213.6,222.56,221.2,224.5,223.66,221.58,220.18,219.98,214.51,221.59,218.88,221.13,222.84,217.85,220.5,213.3,216.69,219.19,217.75,214.2,220.15,219.32,222.57,200.07,217.08,214.74,216.54,216.07,209.65,211.75,212.76,216.59,210.81,213.26,213.43,211.85,221.19,211.09,214.34,214.33
Donglingshan,172.62,168,172.35,177.33,179.2,179.28,171.53,174.25,181.07,184.74,184.92,178.96,178.22,177.95,177.63,185.55,178.12,181.79,175.31,179.61,167.07,180.1,181.4,177.9,176.4,178.32,175.67,176.97,174.2,173.76,184.08,184.26,182.35,186.2,172.24,185.3,178.7,160.3,176.41,177.84,182.11,176.15,174.28,180.94,166.25,173.44,180.38,175.6,171.11,175.74,182.86,178.28,175.85,174.92,173.84,178.49,176.78,172.9,165.58,173.37,164.27,180.14,174.81,168.14,175.71,173.69,176.61,176.25,174.54,176.11,179.3,177.38,168.78,177.46,162.75,176.96,163.19,172.88,169.47,178.14,170.06,160.23,161.88,172,166.4,170.61,166.93,164.76,159.04,158.34,166.2,164.1,161.92,155.07,156.24,162.74,158.65,149.45,159.43,157.23,155.8,156.73,156.3,152.39,155.02,152.87,153.39,152.43,155.65,165.89,153.01,158.24,165.75,152.8
Utah_Forest_Dynamics_Plot,195.52,199.85,211.12,211.55,218.71,215.6,204.44,220.34,210.66,174.68,210.62,210.06,206.19,184.86,195.09,207.79,204.44,189.89,196.92,198.7,184.6,195.8,203.79,200.7,193.82,185.31,182.75,182.56,198.52,202.12,187.94,200.52,193.42,168.57,187.08,181.45,184.26,192.01,187.09,175.95,197.06,203.78,183.49,210,196.26,197.92,184.4,200.02,197.11,190.42,199.25,188.31,196.25,176.88,194.36,190.57,191.56,177.42,192.18,185.92,199.96,192.8,188.66,213.62,214.31,193.76,198.27,197.82,190.97,200.88,217.45,198.28,209.05,202.06,235.72,221.78,207.6,198.56,196.11,196.42,186.29,211.42,191.47,210.51,205.46,197.71,191.04,201.81,205.44,197.4,205.79,180.09,200.03,187.09,197.93,196.13,188.65,196.42,193.29,173.88,170.62,184.41,168.5,172.29,172.09,176.7,170.64,184.35,178.95,203.2,205.31,193.77,204.4,189.62
Michigan_Big_Woods_(E.S._George_Reserve),152.06,134.21,151.04,161.26,153.37,142.22,167.65,151.01,152.69,142.62,147.68,149.72,135.72,148.9,140.05,152.71,167.9,142.1,146.92,153.87,129.17,135.86,154.72,154.86,155.64,160.52,130.4,140.7,144.04,137.79,120.42,145.26,141.95,139.7,143.68,152.72,145.33,128.01,138.62,151.45,125.72,134.45,154.29,141.03,131.46,124.99,148.92,132.36,133.08,152.13,144.96,132.92,127.67,138.91,135.93,142.85,129.25,132.32,138.7,138.6,138.43,145,137.74,138.18,142.79,141.75,141.33,134.44,137.26,134.31,141.09,149.82,118.92,137.01,136.11,151.34,130.29,150.21,138.54,149.79,138.44,136.53,135.28,136.37,127.68,134.77,126.84,141.9,146.43,121.92,124.76,133.9,141.6,124.79,141.2,147.3,145.57,111.1,131.83,129.06,113.52,125.2,132.78,124.19,135.44,117.42,129.85,142.24,132.31,122.84,119.86,109.29,134.57,143.92
"UMBC-University_of_Maryland, Baltimore",125.41,102.6,109.25,131.3,116.34,109.28,119.33,108.52,111.17,107.19,114.02,116.72,88.63,124.53,115.17,126.51,136.28,114.06,110.97,118.49,93.53,108.97,112.82,125.27,116.57,129.93,101.34,113.36,103.79,114.99,93,106.28,110.89,121.21,106.53,114.86,110.04,101.84,106.14,117.91,105.42,102.11,119.52,112.3,94.49,89.33,109.54,99.31,86.45,107.24,107.89,98.58,95.6,103.83,111.34,99.2,94.37,110.87,108.34,118.35,108.33,117.77,112.46,108.85,116.92,115.23,113.11,104.44,109.89,107.53,105.29,110.59,94.63,100.19,99.85,109.89,97.73,113.12,98.46,112.79,108.75,101.58,99.15,100.61,91.1,103.15,103.97,115.09,109.54,77.64,91.91,103.75,113.15,97.29,102.25,115.23,112.44,94.54,109.57,114.44,104.67,104.84,111.49,105.16,110.46,90.07,105.8,104.61,104.51,101.59,94.32,83.1,103.97,118.08
Ngel_Nyaki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baishanzu,61.48,41.52,63.09,54.97,39.21,50.4,46.73,53.22,55.8,61.12,53.57,61.03,65.55,47.18,52.95,55.58,70.68,50.69,51.44,51.6,48.02,39.94,43.86,49.19,57.52,49.19,50.22,37.28,46.05,44.23,44.31,54.42,49.59,51.51,33.06,51.36,40.36,50.39,52.04,52.31,35.12,62.92,60.95,56.15,62.66,40.42,49.71,37.61,46.71,50.67,48.76,52.99,37.43,52.4,63.21,58.8,47.23,56.51,37.35,47.92,48.76,68.03,61.67,60.09,50.46,40.8,70.17,51.9,65.68,55.81,63.8,52.4,48.44,53.59,48.96,58.87,56.82,50.49,38.63,46.98,50.76,46.96,51.36,55.93,49.83,54.75,43.2,50.88,43.62,34.13,37.18,44.86,47.85,35.38,53.87,58.67,39.6,36.75,43.39,37.41,37.58,29.73,50.93,36.51,60.94,39.55,35.23,58.95,48.18,46.69,57.95,48.44,52.26,49.72
Daxinganling,272.44,278.83,272.67,278.98,279.58,264.42,269.55,266.06,274.03,273.96,277.13,273.91,273.75,267.97,277.98,271.58,269.75,277.83,269.31,277.53,267.69,280.88,278.97,270.64,266.56,256.06,273.63,271.73,271.26,269.38,265.95,267.39,270.66,257.44,270.64,262.51,267.58,260.97,263.39,278.6,267.1,276.01,269.1,265.79,275.48,271.75,267.53,268.26,257.81,274.54,264.76,268.25,267.79,271.78,260.53,262.28,275.46,268.51,259.78,272.98,274.92,269.26,267.05,281.28,277.86,270,272.62,272.68,276.2,267.22,269,285.54,275.35,271.45,267.29,287.61,272.2,275.03,279.52,268.54,271.13,270.69,261.9,268,270.9,272.13,282.03,258.89,269.43,263.81,268.27,271.7,264.32,260.05,269.77,271.92,269.55,262.43,275.71,265.18,268.85,267.9,271.91,269.74,260.97,266.3,254.08,256.56,258.93,258.81,261.51,259.61,254.99,262.25
