STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000219,0,0,0,100,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000220,0,0,0,78,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000221,0,0,0,106,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000222,0,0,0,139,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000223,0,0,0,133,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000224,0,0,0,217,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000225,0,0,0,256,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000226,0,0,0,100,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000227,69,0,0,194,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000228,0,0,0,133,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000229,0,0,0,172,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000301,10,0,0,167,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000302,0,0,0,106,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000303,0,0,0,128,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000304,0,0,0,150,-28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000305,0,0,0,178,11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000306,0,0,0,194,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000307,0,0,0,244,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000308,0,0,0,294,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000309,0,0,0,256,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000310,0,0,0,222,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000311,173,0,0,89,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000312,0,0,0,72,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000313,0,0,0,94,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000314,0,0,0,156,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000315,0,0,0,222,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000316,38,0,0,194,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000317,0,0,0,78,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000318,0,0,0,56,-67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000319,0,0,0,61,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000320,175,0,0,61,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000321,229,0,0,61,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000322,18,0,0,78,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000323,0,0,0,156,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000324,0,0,0,206,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000325,41,0,0,250,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000326,0,0,0,183,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000327,28,0,0,172,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000328,28,0,0,133,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000329,0,0,0,150,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000330,0,0,0,183,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000331,0,0,0,172,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000401,0,0,0,222,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000402,8,0,0,194,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000403,38,0,0,239,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000404,8,0,0,167,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000405,0,0,0,128,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000406,0,0,0,267,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000407,0,0,0,256,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000408,165,0,0,228,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000409,0,0,0,100,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000410,0,0,0,178,22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000411,23,0,0,178,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000412,0,0,0,106,-106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000413,0,0,0,111,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000414,0,0,0,144,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000415,8,0,0,189,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000416,130,0,0,278,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000417,175,0,0,167,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000418,56,0,0,61,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000419,0,0,0,200,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000420,0,0,0,222,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000421,48,0,0,194,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000422,18,0,0,128,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000423,0,0,0,133,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000424,10,0,0,183,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000425,0,0,0,128,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000426,20,0,0,133,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000427,33,0,0,144,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000428,3,0,0,172,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000429,0,0,0,217,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000430,0,0,0,228,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000501,51,0,0,272,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000502,3,0,0,217,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000503,0,0,0,239,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000504,0,0,0,256,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000505,0,0,0,289,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000506,0,0,0,322,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000507,122,0,0,333,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000508,0,0,0,339,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000509,0,0,0,328,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000510,23,0,0,306,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000511,0,0,0,267,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000512,0,0,0,328,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000513,38,0,0,328,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000514,0,0,0,233,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000515,0,0,0,200,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000516,0,0,0,228,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000517,0,0,0,239,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000518,0,0,0,294,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000519,89,0,0,222,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000520,20,0,0,167,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000521,15,0,0,217,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000522,196,0,0,211,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000523,48,0,0,206,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000524,5,0,0,311,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000525,0,0,0,244,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000526,0,0,0,283,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000527,15,0,0,167,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000528,51,0,0,144,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000529,0,0,0,183,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000530,0,0,0,183,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000531,0,0,0,244,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000601,28,0,0,328,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000602,0,0,0,333,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000603,0,0,0,239,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000604,0,0,0,228,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000605,84,0,0,206,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000606,41,0,0,183,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000607,0,0,0,244,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000608,0,0,0,283,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000609,0,0,0,333,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000610,0,0,0,333,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000611,0,0,0,339,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000612,8,0,0,333,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000613,272,0,0,267,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000614,0,0,0,228,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000615,193,0,0,294,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000616,5,0,0,317,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000617,203,0,0,328,206,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000618,36,0,0,294,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000619,36,0,0,211,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000620,0,0,0,267,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000621,208,0,0,328,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000622,0,0,0,294,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000623,0,0,0,294,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000624,0,0,0,322,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000625,0,0,0,333,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000626,0,0,0,333,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000627,13,0,0,294,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000628,15,0,0,217,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000629,3,0,0,278,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000630,0,0,0,267,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000701,0,0,0,278,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000702,0,0,0,311,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000703,53,0,0,322,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000704,8,0,0,328,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000705,0,0,0,294,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000706,0,0,0,283,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000707,0,0,0,261,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000708,0,0,0,256,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000709,0,0,0,328,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000710,51,0,0,317,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000711,0,0,0,250,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000712,0,0,0,278,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000713,23,0,0,239,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000714,160,0,0,306,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000715,3,0,0,244,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000716,0,0,0,283,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000717,0,0,0,283,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000718,0,0,0,328,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000719,157,0,0,217,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000720,0,0,0,250,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000721,0,0,0,283,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000722,130,0,0,261,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000723,71,0,0,228,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000724,25,0,0,183,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000725,3,0,0,250,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000726,8,0,0,217,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000727,0,0,0,283,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000728,5,0,0,294,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000729,5,0,0,267,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000730,15,0,0,311,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000731,0,0,0,306,194,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000801,0,0,0,328,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000802,0,0,0,311,217,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000803,79,0,0,300,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000804,64,0,0,328,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000805,0,0,0,278,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000806,71,0,0,283,172,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000807,0,0,0,339,228,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000808,13,0,0,333,222,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000809,10,0,0,328,206,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000810,0,0,0,311,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000811,0,0,0,256,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000812,15,0,0,261,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000813,23,0,0,233,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000814,0,0,0,278,161,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000815,0,0,0,294,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000816,0,0,0,306,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000817,109,0,0,250,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000818,8,0,0,244,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000819,0,0,0,250,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000820,0,0,0,233,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000821,0,0,0,244,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000822,0,0,0,261,139,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000823,18,0,0,261,183,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000824,10,0,0,278,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000825,0,0,0,283,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000826,0,0,0,289,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000827,102,0,0,244,156,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000828,13,0,0,256,167,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000829,102,0,0,250,189,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000830,13,0,0,278,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000831,284,0,0,261,217,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000901,137,0,0,283,211,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000902,0,0,0,300,206,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000903,0,0,0,283,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000904,81,0,0,300,133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000905,0,0,0,211,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000906,0,0,0,211,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000907,0,0,0,228,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000908,0,0,0,244,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000909,0,0,0,283,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000910,0,0,0,300,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000911,18,0,0,239,178,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000912,0,0,0,294,200,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000913,0,0,0,283,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000914,0,0,0,256,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000915,3,0,0,217,106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000916,0,0,0,178,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000917,0,0,0,217,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000918,18,0,0,239,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000919,696,0,0,178,128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000920,0,0,0,294,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000921,0,0,0,256,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000922,0,0,0,211,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000923,0,0,0,244,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000924,30,0,0,267,122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000925,483,0,0,128,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000926,5,0,0,111,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000927,0,0,0,206,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000928,0,0,0,217,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000929,0,0,0,183,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20000930,0,0,0,189,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001001,0,0,0,217,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001002,0,0,0,244,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001003,0,0,0,294,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001004,0,0,0,294,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001005,0,0,0,228,144,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001006,0,0,0,256,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001007,0,0,0,139,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001008,0,0,0,122,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001009,0,0,0,100,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001010,0,0,0,167,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001011,0,0,0,217,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001012,0,0,0,233,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001013,0,0,0,250,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001014,0,0,0,261,50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001015,0,0,0,272,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001016,0,0,0,206,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001017,18,0,0,189,150,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001018,33,0,0,211,117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001019,0,0,0,211,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001020,0,0,0,228,72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001021,0,0,0,261,89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001022,0,0,0,211,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001023,0,0,0,183,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001024,0,0,0,206,44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001025,0,0,0,200,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001026,0,0,0,217,94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001027,0,0,0,233,100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001028,0,0,0,189,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001029,0,0,0,156,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001030,0,0,0,178,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001031,0,0,0,156,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001101,0,0,0,172,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001102,0,0,0,200,17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001103,0,0,0,233,61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001104,0,0,0,189,67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001105,0,0,0,139,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001106,0,0,0,144,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001107,0,0,0,167,39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001108,0,0,0,189,78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001109,140,0,0,200,111,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001110,0,0,0,150,83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001111,0,0,0,128,56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001112,0,0,0,100,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001113,0,0,0,111,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001114,5,0,0,117,33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001115,0,0,0,72,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001116,0,0,0,94,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001117,0,0,0,117,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001118,0,0,0,56,-11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001119,0,0,0,28,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001120,0,0,0,89,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001121,0,0,0,17,-67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001122,0,0,0,39,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001123,0,0,0,28,-78,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001124,0,0,0,56,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001125,300,0,0,28,-22,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001126,8,0,0,111,11,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001127,0,0,0,128,28,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001128,0,0,0,139,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001129,20,0,0,83,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001130,0,0,0,61,6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001201,5,0,0,67,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001202,0,0,0,28,-100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001203,0,0,0,22,-106,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001204,0,0,0,72,-94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001205,0,0,0,72,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001206,0,0,0,11,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001207,0,0,0,44,-44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001208,0,0,0,61,-39,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001209,0,0,0,39,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001210,0,0,0,22,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001211,0,0,0,122,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001212,0,0,0,122,-72,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001213,114,0,10,-6,-89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001214,18,0,-9999,83,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001215,0,0,0,39,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001216,198,0,0,89,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001217,0,0,0,139,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001218,0,0,0,33,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001219,102,102,102,33,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001220,0,-9999,0,-22,-117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001221,0,-9999,0,6,-117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001222,0,51,0,6,-122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001223,0,51,0,-17,-117,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001224,0,25,0,67,-94,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001225,0,25,0,-56,-128,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001226,0,25,0,-11,-133,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001227,0,25,0,17,-100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001228,0,25,0,-11,-122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001229,0,25,0,-33,-122,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001230,0,25,0,-28,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20001231,0,25,0,6,-50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010101,0,25,0,17,-61,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010102,0,25,0,17,-89,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010103,0,25,0,22,-100,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010104,0,0,0,28,-83,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010105,8,0,0,44,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010106,0,0,0,50,-50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010107,0,0,0,72,-50,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010108,46,25,25,11,-44,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010109,0,25,0,17,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010110,0,0,0,106,0,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010111,0,0,0,139,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010112,0,0,0,78,-56,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010113,0,0,0,94,-67,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010114,0,0,0,83,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010115,0,0,0,106,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010116,0,0,0,67,-33,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010117,0,0,0,56,-17,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010118,66,0,0,28,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010119,201,0,0,39,-6,,,
GHCND:USC00443229,FRONT ROYAL VA US,20010120,8,102,89,6,-83,,,
